,original_id,gesetzt,artikel,absatz,text
0,NA,eu_gruene_deal_com,NA,NA," Mit dieser Strategie soll ein globales und offenes Internet mit starken Schutzvorkehrungen gewährleistet werden, um den Risiken für die Sicherheit, die Grundrechte und die Grundfreiheiten der Menschen in Europa zu begegnen. Ausgehend von den Fortschritten, die mit den vorherigen Strategien erzielt wurden, enthält sie konkrete Vorschläge für den Einsatz der drei Hauptinstrumente – Regulierung, Investitionen und Politikvorgaben –, mit denen drei Handlungsbereiche der EU angegangen werden sollen: 1) Resilienz, technologische Souveränität und Führungsrolle, 2) Aufbau operativer Kapazitäten zur Prävention, Abschreckung und Reaktion und 3) Förderung eines globalen offenen Cyberraums. Die EU setzt sich dafür ein, diese Strategie durch Investitionen in den digitalen Wandel in der EU in nie da gewesener Höhe über die nächsten sieben Jahren zu unterstützen, wodurch die bisherigen Investitionen möglicherweise vervierfacht werden, und zwar als Teil der neuen Technologie- und Industriepolitik und der Erholungsagenda 32 . "
0,NA,eu_gruene_deal_com,NA,NA," Mithilfe von Anreizen, Verpflichtungen und Benchmarks muss die Cybersicherheit in all diese digitalen Investitionen einbezogen werden, insbesondere bei Schlüsseltechnologien wie künstliche Intelligenz (KI), Verschlüsselung und Quanteninformatik. Dies kann das Wachstum der europäischen Cybersicherheitsbranche stimulieren und die nötige Sicherheit schaffen, um den schrittweisen Ausstieg aus Altsystemen zu erleichtern. Der Europäische Verteidigungsfonds wird europäische Cyberabwehrlösungen als Teil der technologischen und industriellen Basis der europäischen Verteidigung unterstützen. Die Cybersicherheit wird in den externen Finanzierungsinstrumenten zur Unterstützung unserer Partner berücksichtigt, insbesondere dem Instrument für Nachbarschaft, Entwicklungszusammenarbeit und internationale Zusammenarbeit. Die Verhinderung des Missbrauchs von Technologien, der Schutz kritischer Infrastrukturen und die Gewährleistung der Integrität der Lieferketten ermöglichen es der EU ferner, die Normen, Regeln und Grundsätze der Vereinten Nationen für verantwortungsvolles staatliches Handeln 33 einzuhalten. "
0,NA,eu_gruene_deal_com,NA,NA," Die kritischen Infrastrukturen und die wesentlichen Dienste der EU sind zunehmend voneinander abhängig und digitalisiert. Alle mit dem Internet vernetzten Dinge in der EU, unabhängig davon, ob es sich um automatisierte Fahrzeuge, industrielle Steuerungssysteme oder Haushaltsgeräte handelt. Die gesamten Lieferketten, über die sie bereitgestellt werden, müssen sicher und widerstandsfähig gegen Cybervorfälle sein, und festgestellte Schwachstellen müssen rasch behoben werden können. Nur so hat der private und öffentliche Sektor in der EU die Möglichkeit, aus den sichersten Infrastrukturen und Diensten auszuwählen. Das kommende Jahrzehnt bietet der EU die Chance, bei der Entwicklung sicherer Technologien entlang der gesamten Lieferkette eine Führungsrolle zu übernehmen. Zur Gewährleistung der Resilienz und zur Stärkung der industriellen und technologischen Kapazitäten im Bereich der Cybersicherheit sollten alle erforderlichen Regulierungs-, Investitions- und Politikinstrumente mobilisiert werden. Die eingebaute Cybersicherheit für industrielle Prozesse, Operationen und Geräte kann Risiken mindern, potenziell die Kosten für Unternehmen und die Gesellschaft im weiteren Sinne senken und so die Resilienz erhöhen. "
0,NA,eu_gruene_deal_com,NA,NA," Die EU-Vorschriften über die Sicherheit von Netz- und Informationssystemen (NIS) stehen im Mittelpunkt des Binnenmarkts für Cybersicherheit. Die Kommission schlägt vor, diese Vorschriften im Rahmen einer überarbeiteten NIS-Richtlinie zu reformieren, um das Niveau der Cyberabwehrfähigkeit aller einschlägigen öffentlichen und privaten Sektoren, die eine wichtige Funktion für Wirtschaft und Gesellschaft erfüllen, zu erhöhen. 34 Die Überprüfung ist erforderlich, um Unstimmigkeiten im Binnenmarkt zu verringern, indem der Anwendungsbereich, die Anforderungen an die Sicherheit und die Meldung von Sicherheitsvorfällen, die nationale Beaufsichtigung und Durchsetzung sowie die Kapazitäten der zuständigen Behörden angeglichen werden. "
0,NA,eu_gruene_deal_com,NA,NA," Eine überarbeitete NIS-Richtlinie wird die Grundlage für spezifischere Vorschriften schaffen, die auch für strategisch wichtige Sektoren wie Energie, Verkehr und Gesundheitswesen erforderlich sind. Um einen kohärenten Ansatz zu gewährleisten, wie im Rahmen der Strategie für die Sicherheitsunion 2020–2025 angekündigt, wird die überarbeitete Richtlinie zusammen mit einer Überprüfung der Rechtsvorschriften für die Resilienz kritischer Infrastrukturen 35 vorgeschlagen. Energietechnologien, in die digitale Komponenten eingebettet sind, und die Sicherheit der damit verbundenen Versorgungsketten sind wichtig für die Kontinuität wesentlicher Dienste und für die strategische Kontrolle kritischer Energieinfrastrukturen. Die Kommission wird daher Maßnahmen vorschlagen, darunter einen „Netzkodex“ mit Vorschriften für die Cybersicherheit bei grenzüberschreitenden Stromflüssen, der bis Ende 2022 angenommen werden sollen. Auch der Finanzsektor muss die Betriebsstabilität digitaler Systeme stärken und dafür sorgen, dass sie – wie von der Kommission vorgeschlagen 36 – allen Arten von IKT-bedingten Störungen und Bedrohungen standhalten können. Im Verkehrsbereich hat die Kommission die EU-Rechtsvorschriften für die Luftsicherheit um Bestimmungen zur Cybersicherheit 37 ergänzt und wird ihre Bemühungen fortsetzen, die Cyberabwehrfähigkeit bei allen Verkehrsträgern zu verbessern. Die Stärkung der Resilienz demokratischer Prozesse und Institutionen gegenüber Cyberangriffen ist ein Kernbestandteil des Europäischen Aktionsplans für Demokratie zur Sicherung und Förderung freier Wahlen, des demokratischen Diskurses und der Medienvielfalt. 38 Schließlich wird die Kommission im Hinblick auf die Sicherheit von Infrastrukturen und Diensten im Rahmen des künftigen Weltraumprogramms die Vertiefung der Galileo-Cybersicherheitsstrategie für die nächste Generation globaler Satellitennavigationsdienste und anderer neuer Komponenten des Weltraumprogramms fortsetzen. 39 "
0,NA,eu_gruene_deal_com,NA,NA," Mit der Ausweitung der Konnektivität und der zunehmenden Komplexität von Cyberangriffen erfüllen Informationsaustausch- und ‐analysezentren eine wertvolle Funktion, auch auf sektoraler Ebene, da sie den Informationsaustausch über Cyberbedrohungen zwischen verschiedenen Interessenträgern ermöglichen. 40 Darüber hinaus müssen Netze und Computersysteme ständig überwacht und analysiert werden, um Eindringlinge und Anomalien in Echtzeit zu erkennen. Zahlreiche private Unternehmen, öffentliche Einrichtungen und nationale Behörden haben daher Computer-Notfallteams (CSIRTs) und Sicherheitseinsatzzentren eingerichtet. "
0,NA,eu_gruene_deal_com,NA,NA," Sicherheitseinsatzzentren sind für die Sammlung von Protokollen 41 und die Isolierung verdächtiger Ereignisse in den von ihnen überwachten Kommunikationsnetzen von entscheidender Bedeutung. Dies geschieht durch die Erkennung von Signalen und Mustern und die Gewinnung von Bedrohungswissen aus den großen Datenmengen, die bewertet werden müssen. Die Zentren haben bereits zur Entdeckung böswilliger ausführbarer Dateien und damit zur Eindämmung von Cyberangriffen beigetragen. Die Arbeit in diesen Zentren ist sehr anspruchsvoll und hektisch, weshalb KI und insbesondere maschinelles Lernen den Praktikern wertvolle Unterstützung bieten können. 42 "
0,NA,eu_gruene_deal_com,NA,NA," Die Kommission schlägt vor, ein Netz von Sicherheitseinsatzzentren in der gesamten EU 43 aufzubauen und die Verbesserung bestehender und die Einrichtung neuer Zentren zu unterstützen. Darüber hinaus wird sie die Aus- und Weiterbildung der Beschäftigten in diesen Zentren unterstützen. Auf der Grundlage einer Bedarfsanalyse, die mit den einschlägigen Interessenträgern durchgeführt und von der EU-Cybersicherheitsagentur (ENISA) unterstützt wird, könnte sie mehr als 300 Mio. EUR zur Unterstützung der öffentlich-privaten und grenzüberschreitenden Zusammenarbeit bei der Schaffung nationaler und sektoraler Netze bereitstellen, an denen sich auch KMU beteiligen, wobei geeignete Bestimmungen für die Governance, den Datenaustausch und die Sicherheit zugrunde gelegt werden. "
0,NA,eu_gruene_deal_com,NA,NA," Den Mitgliedstaaten wird empfohlen, mit in dieses Projekt zu investieren. Die Zentren wären dann in der Lage, die entdeckten Signale effizienter zu übermitteln und in Beziehung zu setzen sowie hochwertige Erkenntnisse über Bedrohungen zu gewinnen, die an die Informationsaustausch- und ‐analysezentren und die nationalen Behörden weitergegeben werden, sodass eine umfassendere Lageerfassung möglich wird. Ziel wäre es, Schritt für Schritt so viele Zentren wie möglich in der gesamten EU miteinander zu vernetzen, um gemeinsames Wissen aufzubauen und bewährte Verfahren auszutauschen. Diese Zentren werden unterstützt, um die Erkennungs-, Analyse- und Reaktionsgeschwindigkeit bei Vorfällen mithilfe modernster KI-Fähigkeiten und maschinellen Lernens zu verbessern. Ergänzt werden sie durch die in der EU vom Gemeinsamen Unternehmen für europäisches Hochleistungsrechnen 44 entwickelte Hochleistungsrecheninfrastruktur. "
0,NA,eu_gruene_deal_com,NA,NA," Durch eine nachhaltige Zusammenarbeit und Kooperation wird dieses Netz die Behörden und alle Interessenträger, einschließlich der gemeinsamen Cyberstelle, rechtzeitig vor Cybersicherheitsvorfällen warnen können (siehe Abschnitt 2.1). Es wird als echter Cybersicherheitsschutzschild für die EU dienen und ein solides Geflecht aus Wachttürmen bieten, damit potenzielle Bedrohungen erkannt werden können, bevor sie schwere Schäden verursachen. "
0,NA,eu_gruene_deal_com,NA,NA," Die Mitgliedstaaten haben zugesagt, gemeinsam mit der Kommission auf den Aufbau einer sicheren Quantenkommunikationsinfrastruktur (QCI) für Europa hinzuarbeiten 46 . Diese QCI wird den Behörden eine völlig neue, mit europäischer Technik geschaffene Möglichkeit eröffnen, um vertrauliche Informationen mit extrem sicherer Verschlüsselung zu übermitteln und sich so gegen Cyberangriffe zu schützen. Sie wird zwei Hauptkomponenten haben: bestehende terrestrische Glasfasernetze, die strategische Standorte auf nationaler und grenzüberschreitender Ebene miteinander verbinden, und eingebundene Weltraumsatelliten, die die gesamte EU, einschließlich ihrer überseeischen Gebiete, abdecken 47 . Diese Initiative zur Entwicklung und Einführung neuer und sichererer Verschlüsselungsformen und zur Erkundung neuer Wege zum Schutz kritischer Kommunikationsanlagen und Datenbestände kann dazu beitragen, sensible Informationen und somit auch kritische Infrastrukturen zu sichern. "
0,NA,eu_gruene_deal_com,NA,NA," In dieser Hinsicht und darüber hinaus wird die Kommission die mögliche Einführung eines sicheren multiorbitalen Konnektivitätssystems prüfen. Aufbauend auf GOVSATCOM und QCI würde dieses System Spitzentechnologien (Quanteninformatik, 5G, KI, Edge-Computing) miteinander integrieren, die den restriktivsten Cybersicherheitsrahmen einhalten, um für kritische staatliche Tätigkeiten konzeptionsbedingt sichere Dienste wie z. B. zuverlässige, sichere und kostengünstige Netzanbindungen und verschlüsselte Kommunikation zu ermöglichen. "
0,NA,eu_gruene_deal_com,NA,NA," Die EU-Bürgerinnen und ‐Bürger und EU-Unternehmen, die fortgeschrittene und innovative Anwendungen nutzen, die durch 5G-Technik und künftige Netzgenerationen ermöglicht werden, sollten sich auf höchste Sicherheitsstandards verlassen können. Die Mitgliedstaaten haben gemeinsam mit der Kommission und mit Unterstützung der ENISA im Januar 2020 mit dem 5G-Instrumentarium 48 der EU einen umfassenden und objektiven risikobasierten Ansatz für die 5G-Cybersicherheit eingeführt, der auf einer Bewertung möglicher Risikominderungspläne und der Ermittlung der wirksamsten Maßnahmen beruht. Darüber hinaus konsolidiert die EU ihre Fähigkeiten im 5G-Bereich und darüber hinaus, um Abhängigkeiten zu vermeiden und eine tragfähige und vielfältige Lieferkette zu fördern. "
0,NA,eu_gruene_deal_com,NA,NA," Im Dezember 2020 veröffentlichte die Kommission einen Bericht über die Auswirkungen der Empfehlung vom 26. März 2019 zur Cybersicherheit der 5G-Netze 49 . Demnach wurden seit der Aufstellung des EU-Instrumentariums erhebliche Fortschritte erzielt. Die meisten Mitgliedstaaten sind nun auf dem richtigen Weg, um einen beträchtlichen Teil des Instrumentariums in naher Zukunft umzusetzen, wenn auch mit gewissen Abweichungen und verbleibenden Lücken, auf die in dem im Juli 2020 veröffentlichten Fortschrittsbericht 50 bereits hingewiesen wurde. "
0,NA,eu_gruene_deal_com,NA,NA," Im Oktober 2020 ersuchte der Europäische Rat die EU und ihre Mitgliedstaaten, das Instrumentarium für die 5G-Cybersicherheit in vollem Umfang zu nutzen und auf der Grundlage gemeinsamer objektiver Kriterien bei wichtigen Anlagen und Einrichtungen, die in den von der EU koordinierten Risikobewertungen als kritisch und sensibel eingestuft werden, die einschlägigen Beschränkungen für Hochrisikolieferanten anzuwenden 51 . "
0,NA,eu_gruene_deal_com,NA,NA," Mit Blick auf die Zukunft sollten die EU und ihre Mitgliedstaaten sicherstellen, dass die schon ermittelten Risiken in angemessener und koordinierter Weise gemindert worden sind, insbesondere im Hinblick auf das Ziel, die Gefahren durch Hochrisikolieferanten so gering wie möglich zu halten und Abhängigkeiten von diesen Anbietern auf nationaler und Unionsebene zu vermeiden, und dass auch alle wichtigen neuen Entwicklungen oder Risiken berücksichtigt werden. Die Mitgliedstaaten werden aufgerufen, bei ihren Investitionen in digitale Kapazitäten und Konnektivität das Instrumentarium in vollem Umfang anzuwenden. "
0,NA,eu_gruene_deal_com,NA,NA," Auf der Grundlage des Berichts über die Auswirkungen der Empfehlung von 2019 ermuntert die Kommission die Mitgliedstaaten, die Arbeiten zur Umsetzung der wichtigsten Maßnahmen des Instrumentariums zu beschleunigen, damit sie bis zum zweiten Quartal 2021 abgeschlossen werden. Außerdem ruft sie die Mitgliedstaaten auf, die erzielten Fortschritte weiterhin gemeinsam zu beobachten und auf eine weitere Angleichung der Ansätze hinzuwirken. Zur Unterstützung dieses Prozesses werden auf EU-Ebene drei Hauptziele verfolgt: Gewährleistung der fortschreitenden EU-weiten Konvergenz der Risikominderungsansätze, Unterstützung des kontinuierlichen Wissensaustauschs und Kapazitätsaufbaus und Förderung der Resilienz der Lieferketten und anderer strategischer Sicherheitsziele der EU. Konkrete Maßnahmen in Bezug auf diese Hauptziele werden in der diesbezüglichen Anlage dieser Mitteilung aufgeführt. "
0,NA,eu_gruene_deal_com,NA,NA," Die Kommission wird weiterhin eng mit den Mitgliedstaaten zusammenarbeiten, um diese Ziele und Maßnahmen mit Unterstützung der ENISA zu verwirklichen (siehe Anhang). "
0,NA,eu_gruene_deal_com,NA,NA," Jedes vernetzte Ding hat Schwachstellen, die ausgenutzt werden können und so potenziell weitverzweigte Auswirkungen nach sich ziehen könnten. Die Binnenmarktvorschriften enthalten bereits gewisse Schutzvorkehrungen gegen unsichere Produkte und Dienste. Die Kommission arbeitet zudem an transparenten Sicherheitslösungen und Zertifizierungen im Rahmen des Rechtsakts zur Cybersicherheit sowie an der Schaffung von Anreizen für Produkte und Dienste, die sicher sind, ohne an Leistung einzubüßen 52 . Sie wird im ersten Quartal 2021 ihr erstes fortlaufendes Arbeitsprogramm der Union annehmen (das mindestens alle drei Jahre aktualisiert werden soll), damit Unternehmen, nationale Behörden und Normungsgremien sich im Voraus auf künftige europäische Systeme für die Cybersicherheitszertifizierung 53 einstellen können. Mit der fortschreitenden Verbreitung des Internets der Dinge werden durchsetzbare Vorschriften immer wichtiger, um sowohl die allgemeine Resilienz als auch die Cybersicherheit zu stärken. "
0,NA,eu_gruene_deal_com,NA,NA," Die Kommission wird ein umfassendes Herangehen in Erwägung ziehen, möglicherweise auch neue horizontale Vorschriften zur Verbesserung der Cybersicherheit aller vernetzten Produkte und zugehörigen Dienste im Binnenmarkt 54 . Solche Vorschriften könnten eine neue Sorgfaltspflicht für Hersteller vernetzter Geräte umfassen, damit Software-Schwachstellen beseitigt, Software laufend gepflegt und Sicherheitsaktualisierungen durchgeführt werden, aber auch damit personenbezogene und sonstige sensible Daten am Ende der Lebensdauer solcher Geräte sicher gelöscht werden. Die Vorschriften würden das im Aktionsplan für die Kreislaufwirtschaft vorgesehene Recht auf Reparatur veralteter Software untermauern und laufende Maßnahmen ergänzen, die auf bestimmte Produktarten abzielen, z. B. die anstehenden Vorschläge für verbindliche Anforderungen an die Marktzulassung bestimmter Drahtlosprodukte (durch Erlass eines delegierten Rechtsaktes auf der Grundlage der Richtlinie über Funkanlagen 55 ), und die der Einführung von Cybersicherheitsvorschriften für Kraftfahrzeuge dienen, damit diese ab Juli 2022 für alle neuen Fahrzeugtypen gelten 56 . Darüber hinaus würden sie auf der vorgeschlagenen Überarbeitung der allgemeinen Produktsicherheitsvorschriften aufbauen, die sich nicht direkt mit Aspekten der Cybersicherheit befassen 57 . "
0,NA,eu_gruene_deal_com,NA,NA," Die Funktionsfähigkeit und Integrität des Internets wird weltweit durch eine Reihe von Kernprotokollen und unterstützenden Infrastrukturen gewährleistet 58 . Dazu gehört das Domänennamensystem (DNS) mit seinem hierarchischen und delegierten Zonensystem, beginnend an der Hierarchiespitze mit der Root-Zone und den dreizehn DNS-Root-Servern 59 , von denen das World Wide Web abhängt. Die Kommission beabsichtigt die Ausarbeitung eines durch EU-Mittel unterstützten Notfallplans für die Bewältigung von Extremszenarien, die die Integrität und Verfügbarkeit des globalen DNS-Root-Systems beeinträchtigen. Sie wird mit der ENISA, den Mitgliedstaaten, den beiden DNS-Root-Servern 60 in der EU sowie der Multi-Stakeholder-Gemeinschaft zusammenarbeiten, um zu bewerten, welche Rolle diesen Serverbetreibern bei der Gewährleistung eines unter allen Umständen weltweit funktionierenden Zugangs zum Internet zukommt. "
