,original_id,gesetzt,artikel,absatz,text
0,010.001,eu_horizon,010,001,"(1) Teile des Programms können im Wege europäischer Partnerschaften durchgeführt werden. Die Einbeziehung der Union in die europäischen Partnerschaften kann in einer der folgenden Formen geschehen: a) durch Beteiligung an europäischen Partnerschaften, die auf der Grundlage einer Absichtserklärung oder einer vertraglichen Vereinbarung zwischen der Kommission und den in Artikel 2 Nummer 3 genannten Partnern eingerichtet werden, in der die Ziele der europäischen Partnerschaft, die Verpflichtungen der Kommission und der anderen Partner, ihre Finanz- und/oder Sachbeiträge zu leisten, die zentralen Leistungs- und Wirkungsindikatoren, die zu erbringenden Leistungen sowie die Vorkehrungen für die Berichterstattung festgelegt werden; Sie schließen die Identifizierung von ergänzenden FuI-Tätigkeiten ein, die von den Partnern und im Rahmen des Programms durchgeführt werden (ko-programmierte europäische Partnerschaften); b) durch die tatsächliche und finanzielle Beteiligung an einem FuI-Programm, bei dem die Ziele, die zentralen Leistungs- und Wirkungsindikatoren sowie die zu erbringenden Leistungen festgelegt werden, auf der Grundlage der Verpflichtung der Partner, ihre Finanz- und/oder Sachbeiträge zu leisten und ihre relevanten Tätigkeiten mit Hilfe einer Kofinanzierungsmaßnahme des Programms (kofinanzierte europäische Partnerschaften) zusammenzuführen; c) durch die tatsächliche und finanzielle Beteiligung an FuI-Programmen, die von mehreren Mitgliedstaaten gemäß Artikel 185 AEUV oder von Einrichtungen nach Artikel 187 AEUV, etwa Gemeinsame Unternehmen, oder EIT-Wissens- und Innovationsgemeinschaften nach Maßgabe der EIT-Verordnung durchgeführt werden (institutionalisierte europäische Partnerschaften). Institutionalisierte europäische Partnerschaften werden nur dann realisiert, wenn über andere Teile des Programms, einschließlich anderer Formen europäischer Partnerschaften, die Ziele nicht verwirklicht oder die notwendige und erwartete Wirkung nicht generiert werden könnten, und sofern sie durch eine langfristige Perspektive und ein hohes Maß an Integration gerechtfertigt sind. Europäische Partnerschaften nach Artikel 185 oder Artikel 187 AEUV befolgen — außer in hinreichend begründeten Fällen — eine zentrale Finanzverwaltung aller Finanzbeiträge. Im Fall einer zentralen Verwaltung der Finanzen werden Beiträge eines teilnehmenden Staates auf Projektebene auf der Grundlage des Finanzierungsbedarfs geleistet, den die in diesem teilnehmenden Staat niedergelassenen Stellen in ihren Vorschlägen beantragt haben, soweit von allen teilnehmenden Staaten nicht anderweitig vereinbart. In den Vorschriften für solche institutionalisierten europäischen Partnerschaften werden unter anderem die Ziele, die zentralen Leistungs- und Wirkungsindikatoren und die zu erbringenden Leistungen sowie die damit verbundenen Verpflichtungen der Partner, Finanz- und/oder Sachbeiträge zu leisten, angegeben."
0,008.004,eu_horizon,008,004,"(4) Missionen a) verwenden die Nachhaltigkeitsziele der Vereinten Nationen als Grundlage für ihre Gestaltung und Durchführung und haben einen eindeutigen FuI- Inhalt und einen eindeutigen Unions-Mehrwert und sie leisten einen Beitrag zu den Prioritäten und Verpflichtungen der Union und zu den in Artikel 3 genannten Zielen des Programms; b) erstrecken sich auf Bereiche von gemeinsamem europäischem Interesse, sind inklusiv, fördern ein breites Engagement und eine aktive Beteiligung verschiedener Arten von Interessenträgern aus dem öffentlichen und dem Privatsektor, auch von Bürgern und Endnutzern, und liefern FuI-Ergebnisse, aus denen alle Mitgliedstaaten Nutzen ziehen könnten; c) zeichnen sich durch ihre Kühnheit und ihren inspirierenden Charakter aus und sind daher von weitreichender wissenschaftlicher, technologischer, gesellschaftlicher, wirtschaftlicher, ökologischer oder politischer Relevanz und Wirkung; d) haben eine klare Ausrichtung und klare Ziele, sind zielgerichtet, messbar und zeitgebunden und haben einen klaren Haushaltsrahmen; e) werden auf transparente Weise ausgewählt und sind insbesondere auf ehrgeizige, exzellenzbasierte und wirkungsorientierte, aber auch realistische, Ziele und auf Forschungs-, Entwicklungs- und Innovationstätigkeiten ausgerichtet; f) verfügen über die notwendige Größe, Reichweite und Ressourcenmobilisierung sowie Hebelwirkung für zusätzliche öffentliche und private Mittel, die zur Erreichung ihres Resultats erforderlich sind; g) regen disziplinenübergreifend Tätigkeiten an (auch in den Sozial- und Geisteswissenschaften) und beziehen Tätigkeiten unterschiedlichster Technologie-Reifegrade (TRL) ein, auch mit niedrigerem TRL; h) sind offen für vielfältige Bottom-up-Ansätze und -Lösungen, die den Erfordernissen von und dem Nutzen für Mensch und Gesellschaft ebenso wie dem Umstand Rechnung tragen, dass möglichst vielfältige Beiträge wichtig für ihre Verwirklichung sind; i) ziehen auf transparente Weise Nutzen aus Synergien mit anderen Programmen der Union sowie mit nationalen und gegebenenfalls regionalen Innovationssystemen."
0,046.002,eu_horizon,046,002,"(2) Die Mischfinanzierung im Rahmen des EIC wird nach Artikel 48 der vorliegenden Verordnung durchgeführt. Mischfinanzierung im Rahmen des EIC kann so lange gewährt werden, bis die Maßnahme als Mischfinanzierungsmaßnahme oder als Finanzierungs- und Investitionsmaßnahme, die vollständig durch die Unions-Garantie im Rahmen des „InvestEU“ Programme abgedeckt ist, finanziert werden kann. Abweichend von Artikel 209 der Haushaltsordnung gelten die Bedingungen des Absatzes 2 des genannten Artikels und insbesondere dessen Buchstaben a und d nicht zum Zeitpunkt der Gewährung der Mischfinanzierung im Rahmen des EIC."
0,014.004,eu_horizon,014,004,"(4) Weitere Verfahrensweisen der offenen Wissenschaft werden unterstützt und gefördert, auch zugunsten von KMU."
0,029.002,eu_horizon,029,002,"(2) Gegebenenfalls erstellt der Bewertungsausschuss eine Rangfolge der Vorschläge, die die geltenden Schwellenwerte erfüllt haben und zwar entsprechend a) den Bewertungsergebnissen, b) ihrem Beitrag zur Erreichung bestimmter politischer Ziele, auch zum Aufbau eines kohärenten Projektportfolios, d. h. für Pathfinder-Tätigkeiten, für Missionen und in anderen hinreichend begründeten Fällen, die in dem von der Kommission angenommenen Arbeitsprogramm im Einzelnen dargelegt sind. Für EIC- Tätigkeiten, für Missionen und in anderen hinreichend begründeten Fällen, die in dem von der Kommission angenommenen Arbeitsprogramm im Einzelnen dargelegt sind, kann der Bewertungsausschuss zudem Anpassungen der Vorschläge vorschlagen, sofern diese Anpassungen für die Kohärenz des Portfolio-Konzepts notwendig sind. Diese Anpassungen müssen mit den Bedingungen für die Teilnahme und mit dem Grundsatz der Gleichbehandlung vereinbar sein. Der Programmausschuss wird über solche Fälle unterrichtet."
0,051.002,eu_horizon,051,002,"(2) Die Kommission führt Maßnahmen zur Information und Kommunikation über das Programm die gemäß dem Programm ergriffenen Maßnahmen und die erzielten Ergebnisse durch. Ferner übermittelt sie den Mitgliedstaaten und den Begünstigten rechtzeitig ausführliche Informationen. Faktengestützte Anbahnungsdienste auf der Grundlage von Analysedaten und Netzaffinitäten werden interessierten Einrichtungen bereitgestellt, damit sie Konsortien für Verbundprojekte bilden; dabei wird ein besonderer Schwerpunkt auf die Ermittlung von Vernetzungsmöglichkeiten für Rechtsträger aus Ländern mit geringer FuI-Leistung gelegt. Auf der Grundlage dieser Analysen können gezielte Anbahnungsveranstaltungen für bestimmte Aufforderungen zur Einreichung von Vorschlägen organisiert werden."
0,004.002,eu_horizon,004,002,(2) Die Grundzüge der Tätigkeiten des Programms sind in Anhang I dieser Verordnung dargelegt.
0,020.005,eu_horizon,020,005,"(5) Rechtsträger, die an einer Maßnahme teilnehmen, gewährleisten den Schutz der bei dieser Maßnahme verwendeten oder generierten Verschlusssachen gegen unbefugte Weitergabe. Vor Aufnahme der betreffenden Tätigkeiten legen sie den von der jeweiligen nationalen Sicherheitsbehörde ausgestellten Sicherheitsbescheid für Personen oder Einrichtungen vor."
0,024.001,eu_horizon,024,001,(1) Der Inhalt der Aufforderungen zur Einreichung von Vorschlägen ist bei allen Maßnahmen dem Arbeitsprogramm zu entnehmen.
0,040.001,eu_horizon,040,001,"(1) Die Begünstigten können das Eigentum an ihren eigenen Ergebnissen übertragen. Sie sorgen dafür, dass ihre Verpflichtungen auch für die neuen Eigentümer gelten und dass diese die Verpflichtungen bei einer weiteren Übertragung weitergeben."
0,046.001,eu_horizon,046,001,(1) Die Komponenten „Finanzhilfe“ und „rückzahlbare Vorschüsse“ der Mischfinanzierung im Rahmen von Horizont Europa und des EIC unterliegen den Artikeln 34 bis 37.
0,044.001,eu_horizon,044,001,"(1) Soweit in diesem Kapitel nicht anders angegeben, erfolgt die Auftragsvergabe im Rahmen des Programms nach Titel VII der Haushaltsordnung."
0,006.006,eu_horizon,006,006,"(6) Die Durchführung des spezifischen Programms gemäß Artikel 1 Absatz 2 Buchstabe a und die KICs des EIT werden durch eine transparente und strategische Planung der in dem spezifischen Programm gemäß Artikel 1 Absatz 2 Buchstabe a festgelegten FuI-Tätigkeiten unterstützt, insbesondere für die Säule „Globale Herausforderungen und industrielle Wettbewerbsfähigkeit Europas“, und decken auch einschlägige Tätigkeiten im Rahmen anderer Säulen und des Teils „Ausweitung der Beteiligung und Stärkung des EFR“ ab. Die Kommission sorgt für die frühzeitige Einbeziehung der Mitgliedstaaten und einen umfassenden Austausch mit dem Europäischen Parlament, zu ergänzen durch Konsultationen von Interessenträgern und der breiten Öffentlichkeit. Die strategische Planung sorgt für die Angleichung an andere einschlägige Programme der Union und für die Kohärenz mit den Prioritäten und Verpflichtungen der Union und steigert die Komplementarität und die Synergien mit nationalen und regionalen Förderprogrammen und -prioritäten, wodurch der EFR gestärkt wird. Mögliche Bereiche für Missionen und für institutionalisierte europäische Partnerschaften sind in Anhang VI festgelegt."
0,041.002,eu_horizon,041,002,"(2) Soweit nicht anderweitig mit dem Rechtegeber vereinbart, beinhalten Zugangsrechte nicht das Recht zur Vergabe von Unterlizenzen."
0,041.007,eu_horizon,041,007,"(7) Sofern nicht anderweitig von den Begünstigten vereinbart, gewähren sie auch einem Rechtsträger Zugang zu ihren Ergebnissen und — vorbehaltlich etwaiger Einschränkungen im Sinne von Absatz 3 dieses Artikels — zu ihren Grundlagen, der a) seinen Sitz in einem Mitgliedstaat oder in einem assoziierten Land hat; b) der unmittelbaren oder mittelbaren Kontrolle eines anderen Begünstigten untersteht oder unter derselben unmittelbaren oder mittelbaren Kontrolle wie der Begünstigte steht oder diesen Begünstigten unmittelbar oder mittelbar kontrolliert; und c) den Zugang benötigt, um die Ergebnisse dieses Begünstigten gemäß dessen Nutzungsverpflichtungen zu nutzen. Die Zugangsrechte werden zu fairen und angemessenen Bedingungen gewährt, die zu vereinbaren sind."
0,043.001,eu_horizon,043,001,"(1) Soweit in diesem Kapitel nicht anders angegeben, werden die über das Programm vergebenen Anreizprämien oder Anerkennungspreise nach Titel IX der Haushaltsordnung gewährt und verwaltet."
0,041.009,eu_horizon,041,009,"(9) Begünstigte, die Fördermittel der Union erhalten haben, gewähren den Organen, Einrichtungen, Ämtern oder Agenturen der Union für die Entwicklung, Durchführung und das Monitoring von Strategien und Programmen der Union einen unentgeltlichen Zugang zu ihren Ergebnissen. Die Zugangsrechte beschränken sich auf eine nichtkommerzielle und nicht wettbewerbsorientierte Nutzung. Diese Zugangsrechte erstrecken sich nicht auf die Grundlagen der Begünstigten. Bei Maßnahmen im Rahmen des Clusters „Zivile Sicherheit für die Gesellschaft“ müssen Begünstigte, die Fördermittel der Union erhalten haben, auch den nationalen Behörden einen unentgeltlichen Zugang zu ihren Ergebnissen für die Entwicklung, die Durchführung und das Monitoring von deren Strategien und Programmen in diesem Bereich gewähren. Die Zugangsrechte beschränken sich auf eine nichtkommerzielle und nicht wettbewerbsorientierte Nutzung und werden aufgrund einer bilateralen Vereinbarung gewährt, in der die besonderen Bedingungen festgelegt sind, mit denen sichergestellt werden soll, dass diese Zugangsrechte nur für den vorgesehenen Zweck genutzt werden und angemessene Verpflichtungen zur Vertraulichkeit bestehen. Die Mitgliedstaaten, Organe, Einrichtungen, Ämter oder Agenturen der Union, die den Antrag stellen, unterrichten alle Mitgliedstaaten über derartige Anträge."
0,012.007,eu_horizon,012,007,"(7) Erforderlichenfalls können über das Jahr 2027 hinaus Mittel in den Unionshaushalt eingesetzt werden, um in Absatz 6 vorgesehene Ausgaben zu decken, mit denen die Verwaltung von Maßnahmen ermöglicht wird, die bis zum 31. Dezember 2027 noch nicht abgeschlossen sind."
0,037.004,eu_horizon,037,004,(4) Die Beiträge der Begünstigten werden zum Zeitpunkt der Zahlung des Restbetrags zurückgezahlt.
0,029.003,eu_horizon,029,003,"(3) Die Bewertungsverfahren sind so konzipiert, dass Interessenkonflikte und Befangenheit vermieden werden. Die Transparenz der Bewertungskriterien und der Bewertungsmethode der Vorschläge ist zu gewährleisten."
0,024.003,eu_horizon,024,003,"(3) Eine Aufforderung zur Einreichung von Vorschlägen ist nicht erforderlich im Falle von Koordinierungs- und Unterstützungsmaßnahmen oder kofinanzierten Maßnahmen des Programms, die a) von der JRC oder von im Arbeitsprogramm angegebenen Rechtsträgern durchgeführt werden; b) gemäß Artikel 195 Buchstabe e der Haushaltsordnung nicht in den Bereich einer Aufforderung zur Einreichung von Vorschlägen fallen."
0,004.001,eu_horizon,004,001,"(1) Für das spezifische Programm gemäß Artikel 1 Absatz 2 Buchstabe a und das EIT, ist das Programm in die folgenden Teile gegliedert, die den in Artikel 3 genannten allgemeinen und spezifischen Zielen gewidmet sind: a) Säule I „Wissenschaftsexzellenz“ mit folgenden Programmbereichen: i) ERC; ii) Marie-Skłodowska-Curie-Maßnahmen; iii) Forschungsinfrastrukturen; b) Säule II „Globale Herausforderungen und industrielle Wettbewerbsfähigkeit Europas“ mit den folgenden Programmbereichen, unter Berücksichtigung der wichtigen Rolle der Sozial- und Geisteswissenschaften für alle Cluster: i) Cluster „Gesundheit“; ii) Cluster „Kultur, Kreativität und inklusive Gesellschaft“; iii) Cluster „Zivile Sicherheit für die Gesellschaft“; iv) Cluster „Digitalisierung, Industrie und Raumfahrt“; v) Cluster „Klima, Energie und Mobilität“; vi) Cluster „Lebensmittel, Bioökonomie, natürliche Ressourcen, Landwirtschaft und Umwelt“; vii) direkte Maßnahmen der JRC außerhalb des Nuklearbereichs; c) Säule III „Innovatives Europa“ mit den folgenden Programmbereichen: i) EIC; ii) europäische Innovationssysteme; iii) EIT. d) Teil „Ausweitung der Beteiligung und Stärkung des EFR“ mit den folgenden Programmbereichen: i) Ausweitung der Beteiligung und Verbreitung von Exzellenz; ii) Reformierung und Stärkung des europäischen FuI-Systems."
0,020.006,eu_horizon,020,006,"(6) Müssen sich unabhängige externe Sachverständige mit Verschlusssachen befassen, ist der entsprechende Sicherheitsbescheid vorzulegen, bevor diese Sachverständigen ernannt werden."
0,048.003,eu_horizon,048,003,(3) Über die Gewährung eines Unionsbeitrags im Rahmen einer Mischfinanzierung im Rahmen des EIC wird für alle Förderformen ein einziger Beschluss gefasst.
0,020.008,eu_horizon,020,008,"(8) Maßnahmen, die den Sicherheitsvorschriften dieses Artikels nicht genügen, können jederzeit abgelehnt oder beendet werden."
0,049.007,eu_horizon,049,007,(7) Die Information über die Höhe der Vergütung sämtlicher unabhängiger externer Sachverständiger wird dem Europäischen Parlament und dem Rat mitgeteilt.
0,012.008,eu_horizon,012,008,"(8) Mittelbindungen für Maßnahmen, deren Durchführung sich über mehr als ein Haushaltsjahr erstreckt, können über mehrere Jahre in Jahrestranchen aufgeteilt werden."
0,003.002,eu_horizon,003,002,"(2) Mit dem Programm werden die folgenden spezifischen Ziele verfolgt: a) Entwicklung, Förderung und Erhöhung wissenschaftlicher Exzellenz, Unterstützung der Schaffung und Verbreitung von hochwertigem neuem Grund- und angewandtem Wissen, von Fähigkeiten, Technologien und Lösungen und Unterstützung der Ausbildung und Mobilität von Forschern, die Gewinnung von Talenten auf allen Ebenen und die Leistung eines Beitrags zur umfassenden Einbeziehung des Talentpools der Union in Maßnahmen im Rahmen des Programms; b) Hervorbringung von Wissen, Stärkung der Wirkung von FuI bei der Entwicklung, Untermauerung und Umsetzung von Unionsstrategien sowie Unterstützung des Zugangs zu innovativen Lösungen und deren Einführung in der bzw. in die europäische Wirtschaft — insbesondere KMU — und in der bzw. in die Gesellschaft zur Bewältigung der globalen Herausforderungen, unter anderem des Klimawandels und der Nachhaltigkeitsziele der Vereinten Nationen; c) Förderung jeder Form von Innovation, Erleichterung von technologischer Entwicklung, Demonstration sowie Wissens- und Technologietransfer und Stärkung der Einführung und Nutzung innovativer Lösungen; d) Optimierung der Programmergebnisse zur Stärkung und Steigerung der Wirkung und der Attraktivität des EFR, Förderung der exzellenzbasierten Beteiligung aller Mitgliedstaaten, einschließlich der Länder mit geringer FuI-Leistung, an das Programm sowie Erleichterung der kooperativen Verbindungen im europäischen FuI-Sektor."
0,034.003,eu_horizon,034,003,"(3) Die in diesem Artikel festgelegten Fördersätze gelten auch für Maßnahmen, bei denen für die gesamte Maßnahme oder einen Teil davon eine Förderung nach Pauschalsätzen, Stückkosten oder Pauschalbeträgen vorgesehen ist."
0,033.001,eu_horizon,033,001,"(1) Die Kommission arbeitet in enger Zusammenarbeit mit den Mitgliedstaaten Musterfinanzhilfevereinbarungen zwischen der Kommission oder der einschlägigen Fördereinrichtung und den Begünstigten in Übereinstimmung mit dieser Verordnung aus. Ist eine erhebliche Änderung einer Musterfinanzhilfevereinbarung erforderlich, unter anderem, um sie für die Begünstigten weiter zu vereinfachen, so überarbeitet die Kommission in enger Zusammenarbeit mit den Mitgliedstaaten diese Musterfinanzhilfevereinbarung entsprechend."
0,055.001,eu_horizon,055,001,(1) Die Befugnis zum Erlass delegierter Rechtsakte wird der Kommission unter den in diesem Artikel festgelegten Bedingungen übertragen.
0,029.005,eu_horizon,029,005,"(5) Rechtsträger mit Sitz in Ländern mit geringer FuI-Leistung, die erfolgreich an dem Programmbereich „Ausweitung der Beteiligung und Verbreitung von Exzellenz“ teilgenommen haben, erhalten auf Anfrage eine Aufzeichnung über ihre Teilnahme, die sie Vorschlägen für die kooperativen Teile des Programms beifügen können, die sie koordinieren."
0,054,eu_horizon,054,NA,"Artikel 54 Schutz der finanziellen Interessen der Union Nimmt ein Drittland mittels eines Beschlusses am Programm teil, der gemäß einer völkerrechtlichen Übereinkunft oder auf der Grundlage eines anderen Rechtsinstruments erlassen wurde, so gewährt das Drittland dem zuständigen Anweisungsbefugten, dem OLAF und dem Rechnungshof die Rechte und den Zugang, die sie zur umfassenden Ausübung ihrer jeweiligen Befugnisse benötigen. Im Falle des OLAF umfassen diese Rechte das Recht zur Durchführung von Untersuchungen einschließlich Kontrollen und Überprüfungen vor Ort gemäß der Verordnung (EU, Euratom) Nr. 883/2013."
0,051.001,eu_horizon,051,001,"(1) Die Empfänger von Unionsmitteln machen durch kohärente, wirksame und verhältnismäßige gezielte Information verschiedener Zielgruppen, darunter die Medien und die Öffentlichkeit, die Herkunft dieser Unionsmittel bekannt und stellen sicher, dass die Unionsförderung, insbesondere im Rahmen von Informationskampagnen zu den Maßnahmen und deren Ergebnissen, einschließlich in Bezug auf Preisgelder Sichtbarkeit erhält."
0,015.006,eu_horizon,015,006,"(6) Ist die Kommission keine rechtlichen Verpflichtungen in direkter oder indirekter Mittelverwaltung für gemäß Absatz 5 übertragene Mittel eingegangen, so können die entsprechenden nicht gebundenen Mittel auf Antrag des Mitgliedstaats unter den in den maßgeblichen Bestimmungen der Dachverordnung für 2021-2027 festgelegten Bedingungen wieder auf das jeweilige ursprüngliche Programm bzw. die jeweiligen ursprünglichen Programme rückübertragen werden."
0,055.006,eu_horizon,055,006,"(6) Ein delegierter Rechtsakt, der gemäß Artikel 50 Absatz 2 erlassen wurde, tritt nur in Kraft, wenn weder das Europäische Parlament noch der Rat innerhalb einer Frist von zwei Monaten nach Übermittlung dieses Rechtsakts an das Europäische Parlament und den Rat Einwände erhoben haben oder wenn vor Ablauf dieser Frist sowohl das Europäische Parlament als auch der Rat der Kommission mitgeteilt haben, dass sie keine Einwände erheben werden. Auf Initiative des Europäischen Parlaments oder des Rates wird diese Frist um zwei Monate verlängert."
0,016.004,eu_horizon,016,004,(4) In dem Assoziierungsabkommen ist so weit wie möglich die reziproke Beteiligung von Rechtsträgern mit Sitz in der Union an ähnlichen Programmen assoziierter Länder — im Einklang mit den in jenen Programmen festgelegten Bedingungen — vorzusehen.
0,020.002,eu_horizon,020,002,"(2) Gegebenenfalls ist für Vorschläge eine Sicherheitsselbstbewertung vorzulegen, in der Angaben zu etwaigen Sicherheitsproblemen sowie dazu gemacht werden, wie diese Probleme gelöst werden, um das einschlägige Unionsrecht und die einschlägigen nationalen Vorschriften einzuhalten."
0,019.001,eu_horizon,019,001,"(1) Bei allen im Zuge des Programms durchgeführten Maßnahmen sind die Grundsätze der Ethik sowie das einschlägige Unions-, nationale und internationale Recht zu beachten, einschließlich der Charta und der Europäischen Konvention zum Schutz der Menschenrechte und Grundfreiheiten und ihrer Zusatzprotokolle. Besondere Aufmerksamkeit gilt dem Grundsatz der Verhältnismäßigkeit, dem Schutz der Privatsphäre, dem Schutz personenbezogener Daten, dem Recht auf körperliche und geistige Unversehrtheit der Person, dem Recht auf Nichtdiskriminierung und der Notwendigkeit, den Schutz der Umwelt und ein hohes Schutzniveau für die menschliche Gesundheit zu gewährleisten."
0,041.004,eu_horizon,041,004,"(4) Nimmt ein Begünstigter nicht mehr an einer Maßnahme teil, bleibt seine Verpflichtung zur Gewährung von Zugangsrechten davon unberührt."
0,022.008,eu_horizon,022,008,"(8) Sofern im Arbeitsprogramm so vorgesehen, kann die JRC an den Maßnahmen teilnehmen."
0,053.001,eu_horizon,053,001,"(1) Das Kontrollsystem für das Programm gewährleistet ein ausgewogenes Verhältnis zwischen Vertrauen und Kontrolle unter Berücksichtigung der auf allen Ebenen, insbesondere bei den Begünstigten anfallenden Kosten für die Verwaltung und sonstige Kontrollen. Die Regeln für Rechnungsprüfungen müssen im gesamten Programm klar, konsistent und kohärent sein."
