Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 die in absatz  genannten maßnahmen müssen den personen denen die menschliche aufsicht übertragen wurde je nach den umständen folgendes ermöglichen a die fähigkeiten und grenzen des hochrisikokisystems vollständig zu verstehen und seinen betrieb ordnungsgemäß zu überwachen damit anzeichen von anomalien fehlfunktionen und unerwarteter leistung so bald wie möglich erkannt und behoben werden können b sich einer möglichen neigung zu einem automatischen oder übermäßigen vertrauen in das von einem hochrisikokisystem hervorgebrachte ergebnis automatisierungsbias bewusst zu bleiben insbesondere wenn hochrisikokisysteme informationen oder empfehlungen ausgeben auf deren grundlage natürliche personen entscheidungen treffen c die ergebnisse des hochrisikokisystems richtig zu interpretieren wobei insbesondere die merkmale des systems und die vorhandenen interpretationswerkzeuge und  methoden zu berücksichtigen sind d in einer bestimmten situation zu beschließen das hochrisikokisystem nicht zu verwenden oder das ergebnis des hochrisikokisystems anderweitig außer acht zu lassen außer kraft zu setzen oder rückgängig zu machen e in den betrieb des hochrisikokisystems einzugreifen oder den systembetrieb mit einer stopptaste oder einem ähnlichen verfahren zu unterbrechen;2.0;2_hochrisikokisystem_hochrisikokisystemen_behörden_hochrisikokisystems;hochrisikokisystem - hochrisikokisystemen - behörden - hochrisikokisystems - anbieter - anhang - zuständigen - anforderungen - hochrisikokisysteme - behörde;1.0;1.0;(5, 0.25, 30, 7)
 wo erforderlich wird der cekennzeichnung die kennnummer der für die konformitätsbewertungsverfahren gemäß artikel  zuständigen notifizierten stelle hinzugefügt diese kennnummer wird auch auf jeglichem werbematerial angegeben in dem darauf hingewiesen wird dass das hochrisikokisystem die anforderungen für die cekennzeichnung erfüllt;2.0;2_hochrisikokisystem_hochrisikokisystemen_behörden_hochrisikokisystems;hochrisikokisystem - hochrisikokisystemen - behörden - hochrisikokisystems - anbieter - anhang - zuständigen - anforderungen - hochrisikokisysteme - behörde;1.0;1.0;(5, 0.25, 30, 7)
 gilt die nationale maßnahme als gerechtfertigt so ergreifen alle mitgliedstaaten die erforderlichen maßnahmen damit das nichtkonforme kisystem von ihrem markt genommen wird und unterrichten die kommission darüber gilt die nationale maßnahme als nicht gerechtfertigt nimmt der betreffende mitgliedstaat die maßnahme zurück;1.0;1_erlassen_torwachter_gemaß_beschluss;erlassen - torwachter - gemaß - beschluss - durchsetzung - durchfuhrungsrechtsakt - verfahren - innerhalb - artikeln - verpflichtungen;1.0;1.0;(5, 0.25, 30, 7)
 soweit erforderlich beinhaltet die unterstutzung nach absatz  folgendes a leistung technischer unterstutzung durch bereitstellung einer sicheren verarbeitungsumgebung fur die gewahrung des zugangs zur weiterverwendung von daten b beratung und technische unterstutzung bei der bestmoglichen strukturierung und speicherung von daten um diese daten leicht zuganglich zu machen c leistung technischer unterstutzung bei der pseudonymisierung und sicherstellung dass die datenverarbeitung in einer weise erfolgt bei der die privatsphare die vertraulichkeit die integritat und die zuganglichkeit in bezug auf die informationen in den daten deren weiterverwendung erlaubt wird effektiv gewahrt bleiben dazu gehoren auch techniken zur anonymisierung generalisierung unterdruckung und randomisierung personenbezogener daten oder andere dem stand der technik entsprechende methoden zur wahrung der privatsphare sowie die loschung vertraulicher geschaftsinformationen wie handelsgeheimnisse oder durch rechte des geistigen eigentums geschutzte inhalte d gegebenenfalls unterstutzung der offentlichen stellen um weiterverwender bei der einholung der einwilligung der betroffenen personen zur weiterverwendung oder der erlaubnis der dateninhaber entsprechend ihrer besonderen festlegungen zu unterstutzen auch im hinblick auf das hoheitsgebiet in dem die datenverarbeitung stattfinden soll und unterstutzung der offentlichen stellen bei der einrichtung technischer mechanismen mit denen einwilligungsanfragen oder die erlaubnis der weiterverwender ubermittelt werden konnen soweit dies praktikabel ist e unterstutzung offentlicher stellen bei der beurteilung ob die von einem weiterverwender nach artikel  absatz  eingegangenen vertragliche zusagen angemessen sind;21.0;21_daten_offentlichen_person_maßnahme;daten - offentlichen - person - maßnahme - einrichtungen - unterstutzung - rahmen - form - sinne - stellen;1.0;1.0;(10, 0.1, 10, 2)
 die fur die registrierung von datenaltruistischen organisationen zustandigen behorden uberwachen und beaufsichtigen die einhaltung der in diesem kapitel festgelegten anforderungen durch die anerkannten datenaltruistischen organisationen die fur die eintragung von datenaltruistischen organisationen zustandige behorde kann die einhaltung der rechtsvorschriften durch diese datenaltruistischen organisationen auch auf antrag einer naturlichen oder juristischen person uberwachen und beaufsichtigen;7.0;7_datenaltruistischen_organisationen_anerkannten_registrierung;datenaltruistischen - organisationen - anerkannten - registrierung - datenaltruistische - organisation - einrichtung - anerkannte - behorde - verarbeitung;1.0;1.0;(10, 0.1, 10, 2)
 die kommission wird von einem ausschuss unterstutzt dieser ausschuss ist ein ausschuss im sinne der verordnung eu nr ;28.0;28_ausschuss_ausschusses_gruppe_sitzungen;ausschuss - ausschusses - gruppe - sitzungen - fragen - aufsichtsbehörden - geschäftsordnung - vorsitz - beratung - unterstützt;1.0;1.0;(10, 0.1, 10, 2)
 wenn keine volkerrechtliche ubereinkunft gemaß absatz  des vorliegenden artikels besteht und eine entscheidung oder ein urteil eines gerichts eines drittlandes oder eine entscheidung einer verwaltungsbehorde eines drittlands mit der die ubertragung nicht personenbezogener daten im anwendungsbereich dieser verordnung aus der union oder der zugang zu diesen daten in der union verlangt wird an eine offentliche stelle eine naturliche oder juristische person der das recht auf weiterverwendung von daten nach kapitel ii gewahrt wurde einen anbieter von datenvermittlungsdiensten oder eine anerkannte datenaltruistische organisation gerichtet ist und die befolgung einer solchen entscheidung den adressaten in widerspruch zum unionsrecht oder zum nationalen recht des betreffenden mitgliedstaats bringen wurde erfolgt die ubertragung dieser daten an die behorde des drittlands oder die entsprechende zugangsgewahrung nur dann wenn a das rechtssystem des drittlands vorschreibt dass die entscheidung oder das urteil zu begrunden ist und verhaltnismaßig sein muss und weiter vorsieht dass die die entscheidung oder das urteil eine hinreichende bestimmtheit aufweisen muss indem z b darin eine hinreichende bezugnahme auf bestimmte verdachtige personen oder rechtsverletzungen erfolgt b der begrundete einwand des adressaten von einem zustandigen gericht des drittlands uberpruft wird und c das zustandige gericht des drittlands das die entscheidung oder das urteil erlasst oder die entscheidung einer verwaltungsbehorde uberpruft nach dem recht dieses drittlands befugt ist die einschlagigen rechtlichen interessen des bereitstellers der durch das unionsrecht oder das nationale recht des betreffenden mitgliedstaats geschutzten daten gebuhrend zu berucksichtigen;26.0;26_entscheidung_drittlands_urteil_recht;entscheidung - drittlands - urteil - recht - drittland - ersuchenden - unionsrecht - adressaten - gerichts - hinreichende;1.0;1.0;(10, 0.1, 10, 2)
 die in absatz  genannte anmeldung berechtigt den anbieter von datenvermittlungsdiensten zur erbringung von datenvermittlungsdiensten in allen mitgliedstaaten;2.0;2_datenvermittlungsdiensten_datenvermittlungsdienste_anbieter_zustandigen;datenvermittlungsdiensten - datenvermittlungsdienste - anbieter - zustandigen - behorden - behorde - zustandige - erbringung - kunden - dienste;1.0;1.0;(10, 0.1, 10, 2)
 die kriterien und die methode fur die gebuhrenberechnung werden von den mitgliedstaaten festgelegt und veroffentlicht die offentliche stelle veroffentlicht eine beschreibung der wichtigsten kostenarten und die regeln der kostenzuweisung;0.0;0_kosten_haushaltsordnung_unterstutzung_forderfahigen;kosten - haushaltsordnung - unterstutzung - forderfahigen - maßnahme - mischfinanzierung - rahmen - ausgaben - beitrag - programms;1.0;1.0;(10, 0.1, 10, 2)
 werden angeforderte daten nach den bestimmungen des unionsrechts oder des nationalen rechts uber die geschaftliche oder die statistische geheimhaltung als vertraulich angesehen so stellen die offentlichen stellen sicher dass die vertraulichen daten infolge der erlaubnis einer solchen weiterverwendung nicht offengelegt werden es sei denn die weiterverwendung ist gemaß absatz  zulassig;19.0;19_daten_personenbezogener_weiterverwendung_geschäftsgeheimnisse;daten - personenbezogener - weiterverwendung - geschäftsgeheimnisse - vertraulichkeit - offentliche - offentlichen - stelle - besonderen - schutz;1.0;1.0;(10, 0.1, 10, 2)
 offentliche stellen sorgen gemaß dem unionsrecht und dem nationalen recht dafur dass die daten geschutzt bleiben sie konnen folgende anforderungen vorschreiben a den zugang zur weiterverwendung von daten nur zu gewahren wenn die offentliche stelle oder die zustandige stelle nach eingang des antrags auf weiterverwendung sichergestellt hat dass die daten i im falle personenbezogener daten anonymisiert wurden und ii im falle von vertraulichen geschaftsinformationen einschließlich geschaftsgeheimnisse oder durch rechte des geistigen eigentums geschutzte inhalte nach einer anderen methode der offenlegungskontrolle verandert aggregiert oder aufbereitet wurden b der zugang zu den daten und deren weiterverwendung erfolgt durch fernzugriff in einer von der offentlichen stelle bereitgestellten oder kontrollierten sicheren verarbeitungsumgebung c der zugang zu den daten und deren weiterverwendung erfolgt unter einhaltung hoher sicherheitsstandards innerhalb der physischen raumlichkeiten in denen sich die sichere verarbeitungsumgebung befindet sofern ein fernzugriff nicht erlaubt werden kann ohne die rechte und interessen dritter zu gefahrden;19.0;19_daten_personenbezogener_weiterverwendung_geschäftsgeheimnisse;daten - personenbezogener - weiterverwendung - geschäftsgeheimnisse - vertraulichkeit - offentliche - offentlichen - stelle - besonderen - schutz;1.0;1.0;(10, 0.1, 10, 2)
artikel  bedingungen fur die erbringung von datenvermittlungsdiensten die erbringung von datenvermittlungsdiensten nach artikel  unterliegt folgenden bedingungen a der anbieter von datenvermittlungsdiensten verwendet die daten fur die er datenvermittlungsdienste erbringt fur keine anderen zwecke als sie den datennutzern zur verfugung zu stellen und stellt die datenvermittlungsdienste uber eine gesonderte juristische person bereit b die kommerziellen bedingungen einschließlich der preisgestaltung fur die erbringung von datenvermittlungsdiensten fur einen dateninhaber oder datennutzer sind nicht davon abhangig ob der dateninhaber oder datennutzer andere dienste desselben anbieters von datenvermittlungsdiensten oder eines verbundenen unternehmens nutzt und wenn dies der fall ist in welchem umfang der dateninhaber oder datennutzer diese anderen dienste nutzt c die daten die in bezug auf tatigkeiten einer naturlichen oder juristischen person zur erbringung des datenvermittlungsdienstes erhoben werden einschließlich datum uhrzeit und geolokalisierungsdaten dauer der tatigkeit sowie verbindungen zu anderen naturlichen oder juristischen personen die von der den datenvermittlungsdienst nutzenden person hergestellt werden werden nur fur die entwicklung dieses datenvermittlungsdienstes verwendet was die nutzung von daten fur die aufdeckung von betrug oder im interesse der cybersicherheit umfassen kann und sie sind den dateninhabern auf anfrage zur verfugung zu stellen d der anbieter von datenvermittlungsdiensten ermoglicht den austausch der daten in dem format in dem er diese von einer betroffenen person oder vom dateninhaber erhalt wandelt die daten nur in bestimmte formate um um die interoperabilitat innerhalb und zwischen sektoren zu verbessern oder wenn der datennutzer dies verlangt oder wenn das unionsrecht dies vorschreibt oder wenn dies der harmonisierung mit internationalen oder europaischen datennormen dient und bietet betroffenen personen oder dateninhabern die moglichkeit an auf diese umwandlungen zu verzichten opt out sofern sie nicht durch das unionsrecht vorgeschrieben sind e datenvermittlungsdienste konnen ein angebot zusatzlicher spezifischer werkzeuge und dienste fur dateninhaber oder betroffene personen umfassen insbesondere um den datenaustausch zu erleichtern z b vorubergehende speicherung pflege konvertierung anonymisierung und pseudonymisierung diese werkzeuge werden nur auf ausdrucklichen antrag oder mit zustimmung des dateninhabers oder der betroffenen person verwendet und die in diesem zusammenhang angebotenen werkzeugen dritter werden fur keine anderen zwecke verwendet f der anbieter von datenvermittlungsdiensten stellt sicher dass das verfahren fur den zugang zu seinem dienst sowohl fur betroffene personen als auch fur dateninhaber sowie fur datennutzer  auch in bezug auf die preise und die geschaftsbedingungen  fair transparent und nichtdiskriminierend ist g der anbieter von datenvermittlungsdiensten verfugt uber verfahren um betrugerische oder missbrauchliche praktiken in bezug auf parteien zu verhindern die uber seine datenvermittlungsdienste zugang zu erlangen suchen h der anbieter von datenvermittlungsdiensten gewahrleistet im falle seiner insolvenz eine angemessene weiterfuhrung der erbringung seiner datenvermittlungsdienste und richtet sofern dieser datenvermittlungsdienst die speicherung von daten sicherstellt mechanismen ein die es dateninhabern und datennutzern ermoglichen zugang zu ihren daten zu erhalten diese zu ubertragen oder abzurufen und im fall der erbringung von datenvermittlungsdiensten zwischen betroffenen personen und datennutzern ihre rechte auszuuben i der anbieter von datenvermittlungsdiensten trifft geeignete maßnahmen um unter anderem mithilfe von allgemein verwendeten offenen standards in dem sektor in dem der anbieter von datenvermittlungsdiensten tatig ist die interoperabilitat mit anderen datenvermittlungsdiensten zu gewahrleisten j der anbieter von datenvermittlungsdiensten ergreift angemessene technische rechtliche und organisatorische maßnahmen um die ubertragung nicht personenbezogener daten oder den zugang zu diesen daten zu verhindern die nach maßgabe des unionsrechts oder des nationalen rechts des jeweiligen mitgliedstaats rechtswidrig sind k die dateninhaber werden vom anbieter von datenvermittlungsdiensten im falle einer unbefugten ubertragung des unbefugten zugriffs oder der unbefugten nutzung der von ihm geteilten nicht personenbezogenen daten unverzuglich unterrichtet l der anbieter von datenvermittlungsdiensten trifft die notwendigen maßnahmen um ein angemessenes sicherheitsniveau bei der speicherung verarbeitung und ubermittlung nicht personenbezogener daten zu gewahrleisten und der anbieter von datenvermittlungsdiensten stellt ferner das hochste sicherheitsniveau bei der speicherung und ubermittlung sensibler wettbewerbsrelevanter informationen sicher m der anbieter von datenvermittlungsdiensten der dienste fur betroffene personen anbietet handelt bei der erleichterung der rechteausausubung durch die betroffenen personen im besten interesse der betroffenen personen insbesondere informiert und soweit erforderlich  berat er betroffene personen in pragnanter transparenter verstandlicher und leicht zuganglicher weise uber die beabsichtigte nutzung der daten durch datennutzer und die ublichen geschaftsbedingungen fur solche nutzungen bevor die betroffenen personen ihre einwilligung erteilen n stellt ein anbieter von datenvermittlungsdiensten werkzeuge zur einholung der einwilligung betroffener personen oder der erlaubnis zur verarbeitung der von dateninhabern zur verfugung gestellten daten bereit so gibt er gegebenenfalls das hoheitsgebiet des drittlandes an in dem die datennutzung stattfinden soll und stellt den betroffenen personen werkzeuge zur erteilung und zum widerruf der einwilligung sowie dateninhabern werkzeuge zur erteilung und zum widerruf der erlaubnis zur verarbeitung von daten zur verfugung o der anbieter von datenvermittlungsdiensten fuhrt ein protokoll uber die datenvermittlungstatigkeit;2.0;2_datenvermittlungsdiensten_datenvermittlungsdienste_anbieter_zustandigen;datenvermittlungsdiensten - datenvermittlungsdienste - anbieter - zustandigen - behorden - behorde - zustandige - erbringung - kunden - dienste;1.0;1.0;(10, 0.1, 10, 2)
 sofern im nationalen recht fur die weiterverwendung von daten gemaß artikel  absatz  keine besonderen schutzvorkehrungen bezuglich geltender geheimhaltungspflichten vorgesehen sind macht die offentliche stelle die nutzung der gemaß absatz  des vorliegenden artikels bereitgestellten daten davon abhangig ob der weiterverwender einer geheimhaltungspflicht nachkommt wonach ihm die offenlegung von informationen die er moglicherweise trotz der getroffenen schutzvorkehrungen erlangt hat untersagt ist wenn dadurch die rechte und interessen dritter verletzt wurden weiterverwendern ist es untersagt betroffene personen auf die sich die daten beziehen erneut zu identifizieren und sie ergreifen technische und operative maßnahmen um eine erneute identifizierung zu verhindern und der offentlichen stelle etwaige datenschutzverletzungen die zu einer erneuten identifizierung der betroffenen personen fuhren konnten mitzuteilen im falle der unbefugten weiterverwendung nicht personenbezogener daten unterrichtet der weiterverwender unverzuglich gegebenenfalls mit unterstutzung der offentlichen stelle die juristischen personen deren rechte und interessen beeintrachtigt werden konnten;19.0;19_daten_personenbezogener_weiterverwendung_geschäftsgeheimnisse;daten - personenbezogener - weiterverwendung - geschäftsgeheimnisse - vertraulichkeit - offentliche - offentlichen - stelle - besonderen - schutz;1.0;1.0;(10, 0.1, 10, 2)
 offentliche stellen die nach nationalem recht dafur zustandig sind den zugang zur weiterverwendung von daten einer oder mehrerer der in artikel  absatz  genannten datenkategorien zu gewahren oder zu verweigern machen die bedingungen fur das erlauben einer solchen weiterverwendung und das verfahren fur die beantragung einer solchen weiterverwendung uber die zentrale informationsstelle nach artikel  offentlich zuganglich bei der gewahrung oder verweigerung des zugangs zur weiterverwendung konnen sie von den in artikel  absatz  genannten zustandigen stellen unterstutzt werden die mitgliedstaaten stellen sicher dass die offentlichen stellen uber die notwendigen ressourcen verfugen und den vorliegenden artikel einhalten;22.0;22_weiterverwendung_daten_rechte_datenkategorien;weiterverwendung - daten - rechte - datenkategorien - stellen - offentliche - weiterverwender - datenbanken - person - gewahren;1.0;1.0;(10, 0.1, 10, 2)
