Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 zuletzt bmk  ressourcennutzung in osterreich ;5.0;5_kreislaufwirtschaft_transformation_ziele_kreislaufwirtschaftsstrategie;kreislaufwirtschaft - transformation - ziele - kreislaufwirtschaftsstrategie - economy - circular - wirtschaft - klimaschutz - universitat - synergien;1.0;1.0;model 0
 bmk  mobilitatsmasterplan  fur osterreich;7.0;7_nachfolgende_maßnahmen_mobilitatsmasterplan_umgesetzt;nachfolgende - maßnahmen - mobilitatsmasterplan - umgesetzt - prioritar - ziele - sanierung - sollen - emissionsfreie - gebauden;1.0;1.0;model 0
die osterreichische kreislaufwirtschaftsstrategie soll wesentlich dazu beitragen  die nationalen klimaneutralitat bis  und die internationalen klimaziele zu erreichen  die im pariser klimaubereinkommen   festgelegt wurden und die die eu mit dem  fit for paket vorantreibt;3.0;3_kreislaufwirtschaftsstrategie_nachhaltige_ziel_holzwirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - ziel - holzwirtschaft - wirtschaft - kreislaufwirtschaft - euro - europaische - europaischen - umweltziele;1.0;1.0;model 0
 unfccc  adoption of the paris agreement;17.0;17_green_deal_europa_eu;green - deal - europa - eu - wandel - europaischen - globaler - prasentierte - maßnahmenpaket - the;1.0;1.0;model 0
 ec  the european green deal;17.0;17_green_deal_europa_eu;green - deal - europa - eu - wandel - europaischen - globaler - prasentierte - maßnahmenpaket - the;1.0;1.0;model 0
die osterreichische kreislaufwirtschaftsstrategie soll wesentlich dazu beitragen  die nationalen klimaneutralitat bis  und die internationalen klimaziele zu erreichen  die im pariser klimaubereinkommen   festgelegt wurden und die die eu mit dem  fit for paket vorantreibt;3.0;3_kreislaufwirtschaftsstrategie_nachhaltige_ziel_holzwirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - ziel - holzwirtschaft - wirtschaft - kreislaufwirtschaft - euro - europaische - europaischen - umweltziele;1.0;1.0;model 0
 unfccc  adoption of the paris agreement;17.0;17_green_deal_europa_eu;green - deal - europa - eu - wandel - europaischen - globaler - prasentierte - maßnahmenpaket - the;1.0;1.0;model 0
 ec  the european green deal;17.0;17_green_deal_europa_eu;green - deal - europa - eu - wandel - europaischen - globaler - prasentierte - maßnahmenpaket - the;1.0;1.0;model 0
 nutzungsrate wiederverwendbarer stoffe circular material use rate cmu  bmk  die bestandsaufnahme der abfallwirtschaft in osterreich statusbericht ressourcennutzung in osterreich der ressourcenverbrauch in osterreich hat sich in den jahren von  bis  zwar  stabilisiert allerdings auf einem sehr hohen niveau der inlandische materialverbrauch  dmc  lag  bei  millionen tonnen mt pro jahr bzw bei  tonnen pro kopf  und jahr und liegt damit um  tonnen uber dem europaischen durchschnitt uber die  halfte davon entfiel auf nichtmetallische mineralstoffe vor allem baurohstoffe   mta knapp ein viertel auf biomasse  mta    auf fossile energietrager  mt  und    auf metalle  mt;4.0;4_jahr_tonnen_pro_kopf;jahr - tonnen - pro - kopf - dmc - material - materialverbrauch - materialfußabdruck - use - lag;1.0;1.0;model 0
eine ungewollte akkumulation von schadstoffen in produkten aus sekundarmaterialien soll vermieden und der ausstieg aus gefahrlichen substanzen wie das im  abfallrecht und internationalen vorgaben wie etwa reach oder in den stockholm und  baselkonventionen vorgegeben ist gewahrleistet werden;0.0;0_recycling_abfalle_wiederverwendung_materialien;recycling - abfalle - wiederverwendung - materialien - produkten - verwertung - vorbereitung - genutzt - festlegen - ressourcenschonung;1.0;1.0;model 0
die eukommission hat dazu im februar  die neue normenstrategie vorgestellt  die ambitionen der eu im hinblick auf eine klimaneutrale resiliente und kreis ec  an eu strategy on standardisation setting global standards in support of a  resilient green and digital eu single market    die osterreichische kreislaufwirtschaftsstrategielauforientierte wirtschaft lassen sich ohne europaische normen nicht verwirklichen eine  weltweit gewichtige rolle bei normungstatigkeiten und die federfuhrung in wichtigen  internationalen foren und institutionen sind fur die eu von entscheidender bedeutung  damit sie weiterhin auf globaler ebene normen festlegen kann durch die festlegung  globaler normen exportiert die eu ihre werte und verschafft euunternehmen einen  wichtigen vorsprung  die internationale normungsorganisation iso hat im bereich der kreislaufwirtschaft die technical working group tc  zur entwicklung von rahmenbedingungen  leitlinien unterstutzenden instrumenten und anforderungen fur die umsetzung der  aktivitaten aller beteiligten organisationen  eingerichtet in der auch osterreich  vertreten ist;17.0;17_green_deal_europa_eu;green - deal - europa - eu - wandel - europaischen - globaler - prasentierte - maßnahmenpaket - the;1.0;1.0;model 0
im produktbereich sollen umweltproduktdeklarationen environmental product  declaration epd die auf entsprechenden isonormen basieren als grundlage fur  nachhaltiges produktdesign die produktdokumentation und vermarktung wie auch in  der vergabe von umweltzeichen genutzt werden;14.0;14_produkte_kunststoffe_okodesignrichtlinie_leichter;produkte - kunststoffe - okodesignrichtlinie - leichter - guter - moglichst - langlebiger - verpackungsvolumen - okodesignanforderungen - abfallen;1.0;1.0;model 0
die verordnung wird den rahmen fur die festlegung von okodesignanforderungen  fur bestimmte produktkategorien bilden um deren kreislauffahigkeit die energie und  ressourceneffizienz und weitere aspekte der okologischen nachhaltigkeit erheblich zu  verbessern;14.0;14_produkte_kunststoffe_okodesignrichtlinie_leichter;produkte - kunststoffe - okodesignrichtlinie - leichter - guter - moglichst - langlebiger - verpackungsvolumen - okodesignanforderungen - abfallen;1.0;1.0;model 0
vor allem deshalb weil die verursachten okologischen und sozialen kosten eines linearen  produkts nicht oder nur unzureichend in dessen preis enthalten sind und damit bei kauf  oder investitionsentscheidungen nur begrenzt berucksichtigt werden umgekehrt tragen   ek  vorschlag fur eine richtlinie des europaischen parlaments und des rates zur  anderung der richtlinien eg und eu hinsichtlich der starkung der verbraucher fur den okologischen wandel durch besseren schutz gegen unlautere praktiken  und bessere informationen die osterreichische kreislaufwirtschaftsstrategieverantwortungsvolle unternehmen die oftmals erhohten kosten fur eine umweltgerechte  produktion wodurch deren produkte im vergleich teurer sind;3.0;3_kreislaufwirtschaftsstrategie_nachhaltige_ziel_holzwirtschaft;kreislaufwirtschaftsstrategie - nachhaltige - ziel - holzwirtschaft - wirtschaft - kreislaufwirtschaft - euro - europaische - europaischen - umweltziele;1.0;1.0;model 0
zirkulare beschaffung ausbauen die offentliche beschaffung ist wegen ihrer kaufkraft  und ihrer vielfalt ein strategisches  lenkungsinstrument zur erreichung umweltpolitischer ziele sie kann die nachfrage nach  nachhaltigen und zirkularen produkten und dienstleistungen deutlich starken dazu  braucht es klare vorgaben mut kreativitat und die zusammenarbeit mit innovativen  unternehmen;18.0;18_beschaffung_startups_green_offentliche;beschaffung - startups - green - offentliche - bbg - nachhaltige - nachhaltigen - servicestelle - aktionsplans - neuer;1.0;1.0;model 0
in osterreich normiert das bundesvergabegesetz bvergg  dass im vergabeverfahren auf die umweltgerechtigkeit der leistung bedacht zu nehmen ist im  regierungsprogramm  hat sich die bundesregierung vorgenommen das vergaberecht als wichtiges instrument zur bekampfung des klimawandels zu nutzen auch  die eukommission plant die umweltorientierte beschaffung weiter auszubauen um  die transformation in eine kreislaufwirtschaft zu beschleunigen mit dem aktionsplan  fur eine nachhaltige offentliche beschaffung nabe steht in osterreich ein erprobtes  instrument fur deren umsetzung zur verfugung das entsprechend weiter ausgebaut  werden wird;5.0;5_kreislaufwirtschaft_transformation_ziele_kreislaufwirtschaftsstrategie;kreislaufwirtschaft - transformation - ziele - kreislaufwirtschaftsstrategie - economy - circular - wirtschaft - klimaschutz - universitat - synergien;1.0;1.0;model 0
als informations und servicestelle fur nachhaltige offentliche beschaffung steht  in der bundesbeschaffung gmbh bbg die nabeplattform  zur verfugung die das  thema fur beschaffende auf vielfaltige weise aufbereitet und weiterentwickelt und in  enger kooperation mit der bbg forciert;18.0;18_beschaffung_startups_green_offentliche;beschaffung - startups - green - offentliche - bbg - nachhaltige - nachhaltigen - servicestelle - aktionsplans - neuer;1.0;1.0;model 0
 kreislauforientierte evaluierung und ausweitung der nabekriterien  in kooperation mit vergleichbaren landesinitiativen wie okokauf wien no fahrplan   derzeit rund    des bip laut anko  wirtschaftsfaktor offentliche vergabe;15.0;15_abstimmung_nachsten_schritte_evaluierung;abstimmung - nachsten - schritte - evaluierung - kreislaufwirtschaft - ermoglicht - entwicklungsvorhaben - weiterfuhren - kooperative - wertschopfungskreislaufs;1.0;1.0;model 0
 forcierte umsetzung des aktionsplans fur eine nachhaltige offentliche beschaffung nabe im bund und moglichst in allen gebietskorperschaften insbesondere  bei bau und infrastrukturprojekten im wohnbau und bei textilien;18.0;18_beschaffung_startups_green_offentliche;beschaffung - startups - green - offentliche - bbg - nachhaltige - nachhaltigen - servicestelle - aktionsplans - neuer;1.0;1.0;model 0
sozialokonomische betriebe in der kreislaufwirtschaft starken osterreich ist im bereich der wiederverwendung von gutern gerade dabei ins spitzenfeld  der eu aufzurucken dazu tragen ganz wesentlich sozialokonomische betriebe sob bei  die wiederverwendung mit arbeitsmarktintegration niederschwelliger qualifizierung und  geforderter beschaftigung benachteiligter menschen verbinden auch im euaktionsplan  zur kreislaufwirtschaft wird die pionierrolle der sozialwirtschaft bei der transformation  und bei der schaffung und qualifizierung von green jobs hervorgehoben;8.0;8_kreislaufwirtschaft_forschung_neue_innovationen;kreislaufwirtschaft - forschung - neue - innovationen - meist - partizipation - wissen - markt - fundamentale - wirtschaftssystems;1.0;1.0;model 0
die sozialokonomischen betriebe werden derzeit primar durch das ams gefordert;8.0;8_kreislaufwirtschaft_forschung_neue_innovationen;kreislaufwirtschaft - forschung - neue - innovationen - meist - partizipation - wissen - markt - fundamentale - wirtschaftssystems;1.0;1.0;model 0
 environmental social and governance forschung technologieentwicklung und innovation  fti die fundamentale transformation des wirtschaftssystems zur kreislaufwirtschaft kann  nur durch systemische und holistische forschung und entwicklung gelingen dazu ist  es mitunter notwendig radikal neue losungen zu entwickeln und erfolgreich am markt  zu etablieren derartige neuerungen sind jedoch meist kapital und zeitintensiv und mit  erheblichen unternehmerischen risiken verbunden hier kann die staatliche ftiforderung  eine entscheidende rolle spielen impulse setzen und nachhaltige moglichkeiten eroffnen  insbesondere wenn noch kein markt dafur etabliert ist;8.0;8_kreislaufwirtschaft_forschung_neue_innovationen;kreislaufwirtschaft - forschung - neue - innovationen - meist - partizipation - wissen - markt - fundamentale - wirtschaftssystems;1.0;1.0;model 0
 digitalisierung die digitalisierung hat fur die osterreichische bundesregierung einen hohen stellenwert ziel ist es osterreich zu einer fuhrenden digitalnation weiterzuentwickeln um  wohlstand arbeitsplatze und lebensqualitat langfristig zu sichern und auszubauen ;10.0;10_digitale_digitalisierung_digitaler_technologien;digitale - digitalisierung - digitaler - technologien - digitalen - sekundarmaterialien - deutlich - ermoglicht - form - stadt;1.0;1.0;model 0
so konnen material und informationsflusse eng verknupft werden um beispielsweise die nutzung von sekundarmaterialien wesentlich auszuweiten oder produkte am  ende der lebensdauer zur wiederaufbereitung remanufacture oder als wertstoffe  wieder zuruck in die produktion zu fuhren dazu sollen digitale kiunterstutzte plattformen fur das matching von angebot und nachfrage von sekundarmaterialien im sinne  einer virtuellen industrial symbiosis entstehen;10.0;10_digitale_digitalisierung_digitaler_technologien;digitale - digitalisierung - digitaler - technologien - digitalen - sekundarmaterialien - deutlich - ermoglicht - form - stadt;1.0;1.0;model 0
nicht zuletzt ist die digitalisierung ein besonderer nahrboden fur radikale bzw;10.0;10_digitale_digitalisierung_digitaler_technologien;digitale - digitalisierung - digitaler - technologien - digitalen - sekundarmaterialien - deutlich - ermoglicht - form - stadt;1.0;1.0;model 0
bevorzugt sind modulare und skalierbare angebote die rasch angepasst und  umgesetzt werden konnen inklusive niederschwelliger unterstutzungsangebote speziell  fur kmu sie umfassen gezielte information schulungsangebote kompetente beratung  und begleitung sowie die vermittlung von expertinnen gefordert werden sollen außerdem vernetzung und austausch zum kompetenzaufbau letzteres hilft auch dabei das  potenzial branchenubergreifender zusammenarbeit zu erschließen das fur die schaffung  von wertschopfungskreislaufen von besonderer bedeutung ist zirkulares unternehmertum circular entrepreneurship und kreislauforientiertes denken sollen insbesondere  auch im topmanagement als leitprinzip verankert werden;2.0;2_kreislaufwirtschaft_akteurinnen_siehe_zusammenarbeit;kreislaufwirtschaft - akteurinnen - siehe - zusammenarbeit - innovationen - verankert - seite - kreislaufwirtschaftsstrategie - vernetzung - umsetzung;1.0;1.0;model 0
 kooperation mit bestehenden nationalen initiativen bei der entwicklung und  umsetzung von informations schulungs und beratungsangeboten fur unternehmen;2.0;2_kreislaufwirtschaft_akteurinnen_siehe_zusammenarbeit;kreislaufwirtschaft - akteurinnen - siehe - zusammenarbeit - innovationen - verankert - seite - kreislaufwirtschaftsstrategie - vernetzung - umsetzung;1.0;1.0;model 0
die konsumentinnen konnen die transformation zur kreislaufwirtschaft unterstutzen wenn sie zirkulare produkte und dienstleistungen so verfugbar bei ihren  kaufentscheidungen vermehrt berucksichtigen das verstarkt den anreiz fur unternehmen solche zu entwickeln und anzubieten die nachfrage fur zirkulare produkte  und dienstleistungen ist bei den konsumentinnen bisher sehr begrenzt auch wenn  nachhaltigkeitsaspekte beim einkauf fur sie zunehmend an bedeutung gewinnen das  liegt primar am fehlenden angebot und am hoheren preis aber auch an mangelndem  bewusstsein und wissen;9.0;9_konsumentinnen_produkten_produkte_reparatur;konsumentinnen - produkten - produkte - reparatur - konsumverhalten - starken - bereitstellung - vollzug - konnen - lange;1.0;1.0;model 0
geeignete bewusstseins und informationsmaßnahmen anhand konkreter beispiele sollen konsumentinnen helfen die relevanten nachhaltigkeitsaspekte zirkularer  produkte zu verstehen beim kauf zu berucksichtigen und neue nutzungsformen zb;9.0;9_konsumentinnen_produkten_produkte_reparatur;konsumentinnen - produkten - produkte - reparatur - konsumverhalten - starken - bereitstellung - vollzug - konnen - lange;1.0;1.0;model 0
miete statt kauf von produkten auszuprobieren es soll aufgezeigt werden dass zirkulare produkte  repariert wiederaufbereitet mit hohem rezyklatanteil etc hohen  qualitatsanspruchen genugen die informationsaktivitaten sind eng verknupft mit dem  ausbau der konsumentinnenrechte siehe seite  ;9.0;9_konsumentinnen_produkten_produkte_reparatur;konsumentinnen - produkten - produkte - reparatur - konsumverhalten - starken - bereitstellung - vollzug - konnen - lange;1.0;1.0;model 0
kooperation ist auch erforderlich fur den aufbau neuer regionaler produktionsketten und wirtschaftskreislaufe die durch die kreislaufwirtschaft ermoglicht oder  gestarkt werden;15.0;15_abstimmung_nachsten_schritte_evaluierung;abstimmung - nachsten - schritte - evaluierung - kreislaufwirtschaft - ermoglicht - entwicklungsvorhaben - weiterfuhren - kooperative - wertschopfungskreislaufs;1.0;1.0;model 0
 verstarkte integration der kreislaufwirtschaft in die abfallwirtschaftsplane der  lander und gemeinden;1.0;1_epr_kreislaufwirtschaft_responsibility_producer;epr - kreislaufwirtschaft - responsibility - producer - for - nachhaltige - geschaftsmodelle - extended - forderungen - unternehmen;1.0;1.0;model 0
 forderung lokaler und regionaler okosysteme der kreislaufwirtschaft;15.0;15_abstimmung_nachsten_schritte_evaluierung;abstimmung - nachsten - schritte - evaluierung - kreislaufwirtschaft - ermoglicht - entwicklungsvorhaben - weiterfuhren - kooperative - wertschopfungskreislaufs;1.0;1.0;model 0
 erarbeitung einer oibrichtlinie oder onorm zur umsetzung der grundanforderung  nachhaltige nutzung der naturlichen ressourcen der bauprodukteverordnung eu in osterreich;1.0;1_epr_kreislaufwirtschaft_responsibility_producer;epr - kreislaufwirtschaft - responsibility - producer - for - nachhaltige - geschaftsmodelle - extended - forderungen - unternehmen;1.0;1.0;model 0
gleichzeitig steigt bei der elektrifizierung der verkehrsmittel der bedarf an metallischen  rohstoffen zb kupfer und damit die notwendigkeit die recyclinginfrastruktur zu erweitern und zu modernisieren zudem kann der weitere ausbau von carsharingkonzepten  den bestand an fahrzeugen reduzieren der verbleibende bedarf an fahrzeugen soll  durch eine wertschopfungskette bereitgestellt werden die zunehmend die nutzung  nachhaltiger materialien wiederverwendung reparatur und wertstoffruckgewinnung  von komponenten integriert die zukunftige gestaltung der mobilitat liefert somit einen  entscheidenden beitrag zur etablierung einer nachhaltig orientierten kreislaufwirtschaft;0.0;0_recycling_abfalle_wiederverwendung_materialien;recycling - abfalle - wiederverwendung - materialien - produkten - verwertung - vorbereitung - genutzt - festlegen - ressourcenschonung;1.0;1.0;model 0
 verstarkte kontrollen beim export von altfahrzeugen und deren sachgemaßer  nutzung bzw behandlung im ausland;7.0;7_nachfolgende_maßnahmen_mobilitatsmasterplan_umgesetzt;nachfolgende - maßnahmen - mobilitatsmasterplan - umgesetzt - prioritar - ziele - sanierung - sollen - emissionsfreie - gebauden;1.0;1.0;model 0
 kunststoffe und verpackungen kunststoffe und verpackungen sind ein wesentlicher bestandteil der wirtschaft und  des taglichen lebens;14.0;14_produkte_kunststoffe_okodesignrichtlinie_leichter;produkte - kunststoffe - okodesignrichtlinie - leichter - guter - moglichst - langlebiger - verpackungsvolumen - okodesignanforderungen - abfallen;1.0;1.0;model 0
