Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 prüfauftrag errichtung eines netzwerkes aus prüf und zertifizierungslaborenbmi  prüf und zertifizierungslabore welche die technische prüfung datenbasierter produkte und dienste auf ihre datenschutzkonformität vornehmen leisten einen wichtigen beitrag für die durchsetzung des datenschutzrechts daher prüfen wir die errichtung eines solchen netzwerksin planung ;2.0;2_daten_prüfen_forschungsdatenzentren_planung;daten - prüfen - forschungsdatenzentren - planung - staatlichen - prüfung - verwaltung - data - bundesverwaltung - regulierungsvorhaben;1.0;1.0;(5.0, 0.0, 15, 3)
 bmi  wir werden prüfen welche weiteren auch regulatorischen maßnahmen zur förderung der it und cybersicherheit wichtig sind  und diese durch das itsicherheitsgesetz ;18.0;18_sicherheit_itsicherheit_cybersicherheit_forschungsrahmenprogramm;sicherheit - itsicherheit - cybersicherheit - forschungsrahmenprogramm - cybersicherheitsstrategie - kisysteme - polizeilichen - nachfolgeprogramm - it - evaluierung;1.0;1.0;(5.0, 0.0, 15, 3)
 monitoringzentrum zur biodiversität bmu  das bundesweite biodiversitätsmonitoring soll ausgebaut und langfristig gesichert werden die monitoringmethoden sollen weiterentwickelt und durch innovative ansätze und technologien ergänzt  werden es wird außerdem der aufbau eines informationsmanagements beabsichtigt laufend ;14.0;14_bmel_landwirtschaft_bmu_trinkwasserdatenbank;bmel - landwirtschaft - bmu - trinkwasserdatenbank - treibhausgasemissionen - agrardatenplattform - lebensmittelkette - agrardaten - lokaler - basis;1.0;1.0;(5.0, 0.0, 15, 3)
 pilotierung einer systematischen messung der leistungsfähigkeit  und effizienz des deutschen gesundheitssystemsbmg  gegenstand des vorhabens ist die pilotierung einer systematischen messung der leistungsfähigkeit und effizienz des deutschen gesundheitssystems besonderes augenmerk soll hierbei auf der objektiven vergleichbarkeit der indikatoren liegenin planung  ;15.0;15_deutschen_nationalbibliothek_gesundheitsdaten_dashboard;deutschen - nationalbibliothek - gesundheitsdaten - dashboard - laufend - codes - sekundärnutzung - nfdi - nationale - of;1.0;1.0;(5.0, 0.0, 15, 3)
 bodenzustandserhebung  datenpublikation der  bzelw   wiederholungsinventurbmel  die vom thüneninstitut durchgeführte bodenzustandserhebung ist ein nationales inventar der landwirtschaftlichen böden dort  existieren mehr als ;14.0;14_bmel_landwirtschaft_bmu_trinkwasserdatenbank;bmel - landwirtschaft - bmu - trinkwasserdatenbank - treibhausgasemissionen - agrardatenplattform - lebensmittelkette - agrardaten - lokaler - basis;1.0;1.0;(5.0, 0.0, 15, 3)
 aktionsplan  erum data arbeitstitel von big data zu smart  data  digitalisierung in der naturwissenschaftlichen grundlagenforschungbmbf  der fokus dieser aktivitäten liegt auf der vernetzung relevanter akteure und strukturen der systematischen kompetenzentwicklung sowie dem austausch und wissenstransfer inaus der naturwissenschaftlichen grundlagenforschunglaufend ;27.0;27_forschungsdaten_aktionsplan_kompetenzbildung_güter;forschungsdaten - aktionsplan - kompetenzbildung - güter - afrika - aktivitäten - globale - bereich - nutzerinnen - förderung;1.0;1.0;(5.0, 0.0, 15, 3)
 daten als globale öffentliche güter und gemeingüter mit   afrika und asienbmz  wir erproben das teilen von daten als globale öffentliche güter  und gemeingüter mit afrika und asien z  b offene trainingsdaten  für künstliche intelligenz im bereich lokale sprachen geodaten  etc so wollen wir die globalen ziele für nachhaltige entwicklung schneller erreichenin planung  ;27.0;27_forschungsdaten_aktionsplan_kompetenzbildung_güter;forschungsdaten - aktionsplan - kompetenzbildung - güter - afrika - aktivitäten - globale - bereich - nutzerinnen - förderung;1.0;1.0;(5.0, 0.0, 15, 3)
 projekt digitale souveränität älterer menschen mit kitechnologien fördern bmfsfj  die servicestelle digitalisierung und bildung für ältere menschen  bei der bundesarbeitsgemeinschaft der seniorenorganisationen e  v  führt bis ende  im projekt digitale souveränität älterer menschen mit kitechnologien fördern ältere menschen an kitechnologien heran laufend ;4.0;4_digitalen_digitale_bildung_digitalisierung;digitalen - digitale - bildung - digitalisierung - menschen - bildungsoffensive - weiterbildung - kompetenzen - bmbf - souveränität;1.0;1.0;(5.0, 0.0, 15, 3)
 strategische abhängigkeitsanalyse im bereich datenbanken und bewertung für die verwaltungbmi  die studie wird die bestehenden dateninfrastrukturen fokus datenbanksysteme analysieren um abhängigkeiten und deren auswirkungen zu identifizieren basierend auf den erkenntnissen werden notwendige anpassungen und weiterentwicklungen untersucht laufend ;2.0;2_daten_prüfen_forschungsdatenzentren_planung;daten - prüfen - forschungsdatenzentren - planung - staatlichen - prüfung - verwaltung - data - bundesverwaltung - regulierungsvorhaben;1.0;1.0;(5.0, 0.0, 15, 3)
 zweites opendatagesetz bmwibmi  wir werden noch in dieser legislaturperiode die opendata und  psirichtlinie mit einem neuen datennutzungsgesetz umsetzen und ein zweites opendatagesetz vorschlagen um damit die be dingungen u  a für die bereitstellung offener daten der bundesverwaltung auszuweiten und die nutzung von daten des öffentlichen sektors für die wirtschaft wissenschaft und zivilgesellschaft  grundlegend zu verbessernlaufend ;5.0;5_open_daten_data_person;open - daten - data - person - datenpolitik - offener - datenstrategie - verwaltung - öffentlichen - bundesverwaltung;1.0;1.0;(5.0, 0.0, 15, 3)
 geoportalde  attraktiver gestalten relevante geodaten  identifizieren und einfach zugänglich machenbmi  das vom bundesamt für kartographie und geodäsie betriebene geoportalde ist der zentrale onlinebasierte zugangspunkt auf die  bundesweit verteilten geodaten der  gdide es soll künftig durch  eine datenredaktion begleitet werden laufend ;19.0;19_geodaten_geoportalde_geoinformationen_bevölkerungsschutz;geodaten - geoportalde - geoinformationen - bevölkerungsschutz - geologischen - bgr - bundesamt - geoinformation - earth - geodäsie;1.0;1.0;(5.0, 0.0, 15, 3)
 geoportal der bundesanstalt für geowissenschaften und  rohstoffe bgrbmwi  erstellung eines webportals zur übergreifenden recherche in unterschiedlichen datenbeständen der bgr das portal wird einen  integrierten kartenviewer bereitstellen so dass karten und daten  direkt genutzt werden können bzw den zugang zu speziellen anwendungen vermitteln laufend ;19.0;19_geodaten_geoportalde_geoinformationen_bevölkerungsschutz;geodaten - geoportalde - geoinformationen - bevölkerungsschutz - geologischen - bgr - bundesamt - geoinformation - earth - geodäsie;1.0;1.0;(5.0, 0.0, 15, 3)
 anwendungscampus ki bmi  das statistische bundesamt forciert den zunehmenden einsatz von ki da diese neuen möglichkeiten zur vorhaltung aufbereitung und auswertung von daten ermöglicht ein neuartiger anwendungscampus ki wird als startup  aufgebaut werden welches die notwendige expertise einbringt und gemeinsam mit dem netzwerk anwendungsfälle unter zuhilfenahme von ki entwickelt in planung  ;1.0;1_unternehmen_reallabore_erprobung_bmbf;unternehmen - reallabore - erprobung - bmbf - mittelstand - reallaboren - kompetenzzentren - neue - industrie - datenkompetenz;1.0;1.0;(5.0, 0.0, 15, 3)
 forschung und beratung zu datenqualität referenzdaten und künstlicher intelligenz ki in der medizintechnikbmwi  dieses vorhaben der physikalischtechnischen bundesanstalt hat zum ziel bewertungsmethoden für referenzdaten und algorithmen für anwendungen in der medizintechnik mit hilfe von kimethoden zu entwickelnin planung  ;16.0;16_intelligenz_künstlicher_ki_arbeitswelt;intelligenz - künstlicher - ki - arbeitswelt - systeme - maschinen - tätigkeiten - künstliche - lösung - menschen;1.0;1.0;(5.0, 0.0, 15, 3)
 digitale rentenübersicht bmas   bürgerinnen und bürger sollen sich jederzeit über ihre individuellen ansprüche aus der gesetzlichen betrieblichen und privaten alterssicherung informieren können hierzu werden wir ab  eine digitale rentenübersicht entwickeln und voraussichtlich ende  über ein portal einführen in planung ;26.0;26_ansprüche_dma_markets_act;ansprüche - dma - markets - act - inhalte - geschützt - text - voraussetzungen - verboten - digitaltauglichkeitscheck;1.0;1.0;(5.0, 0.0, 15, 3)
 ausbau des forschungsdatenzentrums der bundesanstalt für arbeitsschutz und arbeitsmedizin bmas  es ist geplant das forschungsdatenzentrum der bundesanstalt für arbeitsschutz und arbeitsmedizin weiter auszubauen und so wissenschaftlich erhobene daten zu gesundheit bei der arbeit und zur menschengerechten gestaltung der arbeit besser zugänglich zu machen laufend ;8.0;8_gesundheit_versorgung_patienten_patientinnen;gesundheit - versorgung - patienten - patientinnen - gesundheitsversorgung - forschung - gesundheitsdaten - elektronischen - bmg - daten;1.0;1.0;(5.0, 0.0, 15, 3)
algorithmus ein algorithmus ist eine mathematische berechnungsvorschrift zur schrittweisen lösung einer aufgabe;16.0;16_intelligenz_künstlicher_ki_arbeitswelt;intelligenz - künstlicher - ki - arbeitswelt - systeme - maschinen - tätigkeiten - künstliche - lösung - menschen;1.0;1.0;(5.0, 0.0, 15, 3)
datenpool bei datenpools handelt es sich um einrichtungen über die verschiedene  partnerinnen und partner z  b unternehmen ihre daten verwalten um   sie gemeinsam zu nutzen und zu verwerten datenpools können zentral   daten werden an einem zentralen ort abgespeichert oder dezentral    daten verbleiben beim datenanbieter aufgebaut sein  datenportabilität datenportabilität beschreibt die möglichkeit daten in einem strukturierten gängigen  maschinenlesbaren und interoperablen format zu erhalten  oder diese direkt an einen dritten übermitteln zu lassen;11.0;11_daten_datencockpit_metadaten_datenqualität;daten - datencockpit - metadaten - datenqualität - handelt - interoperabilität - basys - eosc - standards - vertrauenswürdige;1.0;1.0;(5.0, 0.0, 15, 3)
datensatz bei einem datensatz handelt es sich um eine zusammenstellung von daten;11.0;11_daten_datencockpit_metadaten_datenqualität;daten - datencockpit - metadaten - datenqualität - handelt - interoperabilität - basys - eosc - standards - vertrauenswürdige;1.0;1.0;(5.0, 0.0, 15, 3)
dynamische daten bei dynamischen daten handelt es sich um daten in digitaler form die häufig oder in echtzeit aktualisiert werden insbesondere aufgrund ihrer volatilität oder ihres raschen veraltens von sensoren generierte daten werden in  der regel als dynamische daten angesehen;11.0;11_daten_datencockpit_metadaten_datenqualität;daten - datencockpit - metadaten - datenqualität - handelt - interoperabilität - basys - eosc - standards - vertrauenswürdige;1.0;1.0;(5.0, 0.0, 15, 3)
quantencomputer quantencomputer gründen ihre elementaren rechenschritte auf quantenmechanischen zustände  sogenannte qubits  anstelle der binären zustän de bits in digitalen computern und verarbeiten sie gemäß quantenmechanischer prinzipien hierdurch wird für manche anwendungen ein enormer geschwindigkeitsvorteil erwartet;17.0;17_quantencomputing_hochleistungsrechnen_chips_bmbf;quantencomputing - hochleistungsrechnen - chips - bmbf - mikroelektronik - ict - computern - elektronik - high - datenverarbeitung;1.0;1.0;(5.0, 0.0, 15, 3)
eckdaten der kistrategie der bundesregierung   ;28.0;28_kistrategie_maßnahmen_kapitel_strategie;kistrategie - maßnahmen - kapitel - strategie - november - umsetzung - weitere - covidpandemie - gezeigt - schritte;1.0;1.0;(5.0, 0.0, 15, 3)
ausgangslage    seit november  dem zeitpunkt der verabschiedung der strategie künstliche intelligenz der  bundesregierung  hat es eine reihe von entwicklungen gegeben die sowohl die nationale als  auch die europäische und internationale ebene betreffen insbesondere die covidpandemie  hat die menschen das gesellschaftliche leben und die wirtschaft vor große und neue  herausforderungen gestellt das potenzial von ki hierauf antworten zu finden muss genutzt  werden ki kann bei der bewältigung von pandemien unterstützen zum beispiel bei der  pandemievorhersage zur beobachtung und modellierung des verlaufs der epidemie oder der  wirksamkeit unterschiedlicher interventionen und bei der forschung unter anderem bei der  impfstoffentwicklung gleichzeitig sind die anwendungsfälle von kitechnologien durch  nebeneffekte der pandemie an vielen stellen gestiegen beispielsweise durch die vermehrte  nutzung von kaufangeboten in onlineshops steigende nutzung kibasierter cybersecurity in  der wirtschaft und um kigestützte desinformation und individualisierte phishingangriffe  durch diffuse akteure entgegenzuwirken;28.0;28_kistrategie_maßnahmen_kapitel_strategie;kistrategie - maßnahmen - kapitel - strategie - november - umsetzung - weitere - covidpandemie - gezeigt - schritte;1.0;1.0;(5.0, 0.0, 15, 3)
enquetekommission künstliche intelligenz  gesellschaftliche verantwortung und  wirtschaftliche soziale und ökologische potentiale  die enquetekommission künstliche intelligenz  gesellschaftliche verantwortung und  wirtschaftliche soziale und ökologische potentiale des  deutschen bundestages hat den  einfluss von ki auf unser zusammenleben die deutsche wirtschaft und die zukünftige  arbeitswelt untersucht und die chancen und herausforderungen von ki für gesellschaft  staat und wirtschaft erörtert darauf aufbauend hat die enquetekommission staatliche  handlungsbedarfe identifiziert die bundesregierung hat die arbeit der enquetekommission  ki aufmerksam verfolgt und nimmt in der fortschreibung der kistrategie in allen  handlungsfeldern relevante impulse aus der arbeit der enquetekommission auf;25.0;25_intelligenz_künstliche_enquetekommission_strategie;intelligenz - künstliche - enquetekommission - strategie - ki - wurde - europa - innovationscluster - entwicklung - wirtschaft;1.0;1.0;(5.0, 0.0, 15, 3)
