Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 eine gemeinsame cyberstelle wurde als virtuelle und physische plattform fur die zusammenarbeit der verschiedenen cybersicherheitskreise in der eu dienen wobei der schwerpunkt auf der operativen und technischen koordinierung bei schwerwiegenden grenzuberschreitenden cybervorfallen und bedrohungen liegen wurde ;0.0;0_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - digitalen - einrichtungen;1.0;1.0;(7.0, 0.25, 25, 6)
 die gemeinsame cyberstelle wurde drei hauptziele erfullen erstens wurde sie sicherstellen dass alle cyberkreise vorbereitet sind zweitens wurde der informationsaustausch fur eine stetige gemeinsame lageerfassung sorgen drittens wurde die cyberstelle die koordinierte reaktion und wiederherstellung starken um diese ziele zu erreichen sollte sich die stelle auf genau definierte blocke und ziele stutzen etwa die gewahrleistung eines sicheren und raschen informationsaustauschs die verbesserung der zusammenarbeit zwischen den beteiligten einschließlich der interaktion zwischen den mitgliedstaaten und den einschlagigen eueinrichtungen den aufbau strukturierter partnerschaften mit vertrauenswurdigen unternehmen und die erleichterung eines koordinierten ansatzes fur die zusammenarbeit mit externen partnern so konnte die cyberstelle ausgehend von einer bestandsaufnahme der auf nationaler und euebene vorhandenen fahigkeiten die entwicklung eines rahmens fur die zusammenarbeit erleichtern ;0.0;0_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - digitalen - einrichtungen;1.0;1.0;(7.0, 0.25, 25, 6)
"
               in der biodiversitatsstrategie werden die spezifischen maßnahmen zur erreichung dieser zielvorgaben festgelegt dazu konnten quantifizierte zielvorgaben gehoren wie die ausweitung der flache biodiversitatsreicher schutzgebiete an land und auf see auf der grundlage des naturanetzes die mitgliedstaaten sollten auch die grenzuberschreitende zusammenarbeit verstarken um die unter das naturanetz fallenden gebiete wirksamer zu schutzen und wiederherzustellen die kommission wird ermitteln welche maßnahmen einschließlich rechtsvorschriften den mitgliedstaaten helfen wurden den zustand geschadigter okosysteme einschließlich kohlenstoffreicher okosysteme zu verbessern und sie wieder in einen guten okologischen zustand zu versetzen daruber hinaus wird die biodiversitatsstrategie vorschlage enthalten um europaische stadte umweltfreundlicher zu gestalten und die biodiversitat in stadtischen gebieten zu steigern die kommission wird die ausarbeitung eines renaturierungsplans in erwagung ziehen und prufen wie mittel bereitgestellt werden konnen um die mitgliedstaaten bei der umsetzung dieses ziels zu unterstutzen 
            ";1.0;1_gemaß_maßnahmen_zeitraum_emissionen;gemaß - maßnahmen - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - vorliegenden - fassung - einschließlich;1.0;1.0;(7.0, 0.25, 25, 6)
"
               um fur eine schadstofffreie umwelt zu sorgen wird die kommission eine nachhaltigkeitsstrategie fur chemikalien vorlegen dies wird zum besseren schutz der burgerinnen und burger und der umwelt vor gefahrlichen chemikalien beitragen und die innovation zur entwicklung sicherer und nachhaltiger alternativen fordern alle beteiligten einschließlich der industrie sollten zusammenarbeiten um einen besseren gesundheits und umweltschutz mit einer gesteigerten globalen wettbewerbsfahigkeit zu verbinden dies kann durch eine vereinfachung und starkung des rechtsrahmens erreicht werden die kommission wird prufen wie die agenturen und wissenschaftlichen gremien der eu besser genutzt werden konnen um zu einem verfahren zu gelangen bei dem ein einzelner stoff nur einmal beurteilt wird one substance  one assessment und wie fur mehr transparenz bei der priorisierung von maßnahmen zum umgang mit chemikalien gesorgt werden kann parallel dazu mussen wissenschaftliche erkenntnisse uber das risiko das von endokrinen disruptoren gefahrlichen chemikalien in produkten einschließlich eingefuhrten produkten kombinationseffekten verschiedener chemikalien und sehr persistenten chemikalien ausgeht rasch in den rechtsrahmen ubertragen werden
            ";1.0;1_gemaß_maßnahmen_zeitraum_emissionen;gemaß - maßnahmen - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - vorliegenden - fassung - einschließlich;1.0;1.0;(7.0, 0.25, 25, 6)
 nach der ersten und zweiten bewertung stutzt die kommission jede weitere bewertung gemaß absatz  auf einen indikativen linearen zielpfad durch den das klimaziel der union fur   sobald ein solches ziel angenommen wurde  mit dem ziel der klimaneutralitat gemaß artikel  absatz  verknupft wird;1.0;1_gemaß_maßnahmen_zeitraum_emissionen;gemaß - maßnahmen - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - vorliegenden - fassung - einschließlich;1.0;1.0;(7.0, 0.25, 25, 6)
begriffsbestimmungenfur die zwecke dieser verordnung bezeichnet der ausdruckaholz und holzerzeugnisse das im anhang genannte holz und die im anhang genannten holzerzeugnisse mit ausnahme von holzerzeugnissen oder bestandteilen dieser erzeugnisse die aus holz oder holzerzeugnissen hergestellt wurden deren lebenszyklus abgeschlossen ist und die andernfalls als abfall im sinne von artikel  nummer  der richtlinie eg des europaischen parlaments und des rates vom  november  uber abfalle  entsorgt wurdenbinverkehrbringen jede erstmalige entgeltliche oder unentgeltliche abgabe von holz oder holzerzeugnissen auf dem binnenmarkt unabhangig von der angewandten verkaufstechnik zum vertrieb oder zur verwendung im rahmen einer gewerblichen tatigkeit dies schließt auch die abgabe mittels fernkommunikationstechnik im sinne der richtlinie eg des europaischen parlaments und des rates vom  mai  uber den verbraucherschutz bei vertragsabschlussen im fernabsatz  ein die abgabe von holzerzeugnissen auf dem binnenmarkt die aus bereits auf dem binnenmarkt in verkehr gebrachtem holz bzw aus bereits auf dem binnenmarkt in verkehr gebrachten holzerzeugnissen gewonnen wurden gilt nicht als inverkehrbringencmarktteilnehmer jede naturliche oder juristische person die holz oder holzerzeugnisse in verkehr bringtdhandler jede naturliche oder juristische person die im rahmen einer gewerblichen tatigkeit holz oder holzerzeugnisse die bereits in verkehr gebracht sind auf dem binnenmarkt verkauft oder ankaufteland des holzeinschlags das land oder das gebiet in dem das holz bzw das in den holzerzeugnissen enthaltene holz geschlagen wurdeflegal geschlagen im einklang mit den einschlagigen rechtsvorschriften des landes des holzeinschlags geschlagengillegal geschlagen im widerspruch zu den einschlagigen rechtsvorschriften des landes des holzeinschlags geschlagenhgeltende rechtsvorschriften die im land des holzeinschlags geltenden vorschriften fur folgende bereicheholzeinschlagsrechte in per gesetz bekannt gegebenen abgesteckten gebietenzahlungen fur einschlagsrechte und holz einschließlich gebuhren im zusammenhang mit dem holzeinschlagholzeinschlag einschließlich umwelt und forstrechtlicher vorschriften einschließlich solcher zu waldbewirtschaftung und erhaltung der biologischen vielfalt soweit sie unmittelbar mit dem holzeinschlag zusammenhangenlandnutzungs und grundbesitzrechte dritter die von dem holzeinschlag beruhrt sind undhandel und zoll sofern der forstsektor davon betroffen ist;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 25, 6)
   zur erganzung der verfahrensvorschriften fur die anerkennung und den entzug der anerkennung von uberwachungsorganisationen und wenn sich dies unter berucksichtigung der gesammelten erfahrungen als notwendig erweist zur anderung dieser vorschriften kann die kommission delegierte rechtsakte nach artikel  aeuv erlassen wobei sie dafur zu sorgen hat dass die anerkennung und der entzug der anerkennung auf gerechte und transparente weise vorgenommen werdenfur die in diesem absatz genannten delegierten rechtsakte gelten die in den artikeln   und  niedergelegten verfahren diese rechtsakte werden bis zum  marz  erlassen;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 25, 6)
   die zustandigen behorden fuhren kontrollen durch um zu uberprufen ob die marktteilnehmer die anforderungen nach den artikeln  und  einhalten;2.0;2_holz_gemaß_marktteilnehmer_kontrollen;holz - gemaß - marktteilnehmer - kontrollen - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 25, 6)
 eine gemeinsame cyberstelle wurde als virtuelle und physische plattform fur die zusammenarbeit der verschiedenen cybersicherheitskreise in der eu dienen wobei der schwerpunkt auf der operativen und technischen koordinierung bei schwerwiegenden grenzuberschreitenden cybervorfallen und bedrohungen liegen wurde ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - digitalen - bereich;1.0;1.0;(7.0, 0.25, 30, 7)
 unsere abhangigkeit von onlinetools hat die angriffsflache fur cyberkriminelle exponentiell erhoht und dazu gefuhrt dass ermittlungen bei fast allen arten von kriminalitat eine digitale komponente aufweisen zudem sind zentrale gesellschaftsbereiche von cyberakteuren bzw personen bedroht die cyberinstrumente zur planung und durchfuhrung illegaler handlungen einsetzen somit gibt es enge verbindungen zur allgemeinen sicherheitspolitik der eu wie sich dies in den cyberaspekten der eustrategie fur eine sicherheitsunion von  und in der euagenda fur die terrorismusbekampfung widerspiegelt   ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - digitalen - bereich;1.0;1.0;(7.0, 0.25, 30, 7)
 um die fahigkeit der eu zur vorbeugung abschreckung und reaktion im hinblick auf boswillige cyberaktivitaten zu starken wird der hohe vertreter unter beteiligung der kommission im einklang mit deren zustandigkeiten einen vorschlag zur naheren definition der eucyberabschreckung vorlegen aufbauend auf den bisherigen arbeiten im rahmen des instrumentariums fur die cyberdiplomatie sollte die cyberabschreckung zum verantwortungsvollen verhalten und zur zusammenarbeit der staaten im cyberraum beitragen und besondere vorgaben zur bekampfung jener cyberangriffe enthalten die die massivsten auswirkungen haben insbesondere solche die unsere kritische infrastrukturen und demokratischen institutionen und verfahren betreffen   sowie angriffe auf lieferketten und den durch den cyberraum ermoglichten diebstahl geistigen eigentums im rahmen der cyberabschreckung sollte dargelegt werden wie die eu und die mitgliedstaaten ihre politischen wirtschaftlichen diplomatischen rechtlichen und strategischen kommunikationsmittel gegen boswillige cyberaktivitaten wirksamer einsetzen und ihre fahigkeiten zur zuordnung boswilliger cyberaktivitaten ausbauen konnen daruber hinaus wird der hohe vertreter gemeinsam mit dem rat und der kommission zusatzliche maßnahmen im rahmen des instrumentariums fur die cyberdiplomatie in betracht ziehen einschließlich der moglichkeit weiterer optionen fur restriktive maßnahmen sowie der prufung der abstimmung mit qualifizierter mehrheit uber die listenaufnahme im rahmen der horizontalen sanktionsregelung gegen cyberangriffe außerdem sollte die eu weitere anstrengungen unternehmen um die zusammenarbeit mit internationalen partnern einschließlich der nato zu starken das gemeinsame verstandnis der bedrohungslandschaft voranzubringen kooperationsmechanismen zu entwickeln und kooperative diplomatische reaktionen zu identifizieren ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - digitalen - bereich;1.0;1.0;(7.0, 0.25, 30, 7)
 bei der vorlage ihres legislativvorschlags fur das klimaziel der union fur  gemaß absatz  veroffentlicht die kommission gleichzeitig in einem gesonderten bericht das projizierte indikative treibhausgasbudget der union fur den zeitraum von  bis  definiert als die indikative gesamtmenge der nettotreibhausgasemissionen als coaquivalent und mit gesonderten informationen uber die emissionen und den abbau von treibhausgasen die voraussichtlich in diesem zeitraum emittiert werden ohne dadurch die verpflichtungen der union gemaß dem ubereinkommen von paris zu gefahrden das projizierte indikative treibhausgasbudget der union grundet sich auf die besten verfugbaren wissenschaftlichen erkenntnisse wobei die empfehlungen des beirats sowie soweit angenommen die einschlagigen rechtsvorschriften der union zur umsetzung des klimaziels der union fur  berucksichtigt werden die kommission veroffentlicht ebenfalls die methodik die dem projizierten indikativen treibhausgasbudget der union zugrunde liegt;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - einschließlich - vorliegenden - rahmen;1.0;1.0;(7.0, 0.25, 30, 7)
 wenn die kommission das klimaziel der union fur  gemaß absatz  vorschlagt berucksichtigt sie dabei folgendes a die besten verfugbaren und neuesten wissenschaftlichen erkenntnisse einschließlich der neuesten berichte des ipcc und des beirats b die sozialen wirtschaftlichen und okologischen auswirkungen einschließlich der kosten der untatigkeit c die notwendigkeit einer fairen und sozial gerechten gestaltung des ubergangs fur alle d die kostenwirksamkeit und wirtschaftliche effizienz e die wettbewerbsfahigkeit der wirtschaft der union insbesondere der kleinen und mittleren unternehmen und der wirtschaftszweige in denen das großte risiko einer verlagerung von coemissionen besteht f die besten verfugbaren kostenwirksamen sicheren und skalierbaren technologien g die energieeffizienz und den grundsatz energieeffizienz an erster stelle die erschwinglichkeit von energie und die versorgungssicherheit h die fairness und solidaritat zwischen und in den mitgliedstaaten i die notwendigkeit umweltwirksamkeit und fortschritte im laufe der zeit sicherzustellen j die notwendigkeit naturliche senken langfristig zu erhalten zu bewirtschaften und zu verbessern sowie die biologische vielfalt zu schutzen und wiederherzustellen k den investitionsbedarf und die investitionsmoglichkeiten l die internationalen entwicklungen und die zur verwirklichung der langfristigen ziele des ubereinkommens von paris und des endgultigen ziels der unfccc unternommenen internationalen anstrengungen m die vorhandenen informationen uber das in absatz  genannte projizierte indikative treibhausgasbudget der union fur den zeitraum von  bis ;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - einschließlich - vorliegenden - rahmen;1.0;1.0;(7.0, 0.25, 30, 7)
artikel  sektorspezifische fahrplane die kommission arbeitet mit wirtschaftssektoren in der union zusammen die sich dafur entschieden indikative freiwillige fahrplane fur die verwirklichung des ziels der klimaneutralitat gemaß artikel  absatz  auszuarbeiten die kommission beobachtet die entwicklung solcher fahrplane ihre arbeit umfasst die erleichterung des dialogs auf unionsebene und den austausch bewahrter verfahren zwischen den einschlagigen interessentragern;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - klimaneutralitat - folgende - einschließlich - vorliegenden - rahmen;1.0;1.0;(7.0, 0.25, 30, 7)
status von holz und holzerzeugnissen die im rahmen von flegt und cites erfasst sindholz das in den holzerzeugnissen die in den anhangen ii und iii der verordnung eg nr  aufgefuhrt sind und aus in anhang i derselben verordnung aufgefuhrten partnerlandern stammen und mit der genannten verordnung und ihren durchfuhrungsbestimmungen in einklang stehen enthalten ist gilt fur die zwecke dieser verordnung als legal geschlagenholz der in den anhangen a b oder c der verordnung eg nr  aufgefuhrten baumarten das mit der genannten verordnung und ihren durchfuhrungsbestimmungen in einklang steht gilt fur die zwecke dieser verordnung als legal geschlagen;2.0;2_holz_gemaß_kontrollen_marktteilnehmer;holz - gemaß - kontrollen - marktteilnehmer - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 30, 7)
   die marktteilnehmer lassen die gebotene sorgfalt walten wenn sie holz oder holzerzeugnisse in verkehr bringen zu diesem zweck wenden sie eine regelung mit verfahren und maßnahmen nachstehend sorgfaltspflichtregelung genannt an die in artikel  genauer ausgefuhrt ist;2.0;2_holz_gemaß_kontrollen_marktteilnehmer;holz - gemaß - kontrollen - marktteilnehmer - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 30, 7)
   jeder marktteilnehmer halt die von ihm angewendete sorgfaltspflichtregelung auf dem neuesten stand und bewertet sie regelmaßig es sei denn er wendet eine sorgfaltspflichtregelung an die von einer uberwachungsorganisation im sinne des artikels  erstellt wurde nach einzelstaatlichem recht bereits bestehende uberwachungsmechanismen sowie etwaige freiwillige uberwachungsmechanismen entlang der lieferkette die die anforderungen dieser verordnung erfullen konnen der sorgfaltspflichtregelung zugrunde gelegt werden;2.0;2_holz_gemaß_kontrollen_marktteilnehmer;holz - gemaß - kontrollen - marktteilnehmer - holzerzeugnisse - holzerzeugnissen - zustandigen - sorgfaltspflichtregelung - behorden - uberwachungsorganisation;1.0;1.0;(7.0, 0.25, 30, 7)
 die eu hat ihr instrumentarium fur die cyberdiplomatie  zur vorbeugung abschreckung und reaktion im hinblick auf boswillige cyberaktivitaten eingesetzt nach der einfuhrung des rechtsrahmens fur gezielte restriktive maßnahmen gegen cyberangriffe im mai   hat die eu im juli  sechs personen und drei einrichtungen die fur cyberangriffe auf die eu und ihre mitgliedstaaten verantwortlich oder daran beteiligt waren auf die entsprechende liste gesetzt   im oktober  wurde zwei weitere personen und eine weitere einrichtung auf die liste gesetzt   boswilligen cyberaktivitaten auch solchen die in geringer intensitat uber einen langeren zeitraum anhalten sollte mit einer wirksamen und umfassenden gemeinsamen diplomatischen reaktion der eu begegnet werden wobei das gesamte spektrum der auf euebene verfugbaren maßnahmen ausgeschopft werden sollte ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - einrichtungen - digitalen;1.0;1.0;(10.0, 0.1, 25, 6)
 die festlegung internationaler standards fur neu entstehende technologien und die kernarchitektur des internets im einklang mit den werten der eu ist von entscheidender bedeutung um sicherzustellen dass das internet global und offen bleibt und die technologien auf den menschen und den schutz der privatsphare ausgerichtet sind und in rechtmaßiger sicherer und ethischer weise genutzt werden im rahmen ihrer kunftigen normungsstrategie sollte die eu ihre ziele fur internationale normen definieren und proaktiv koordinierte maßnahmen ergreifen um diese auf internationaler ebene zu fordern dabei sollte eine engere zusammenarbeit und lastenteilung mit gleich gesinnten partnern und europaischen interessentragern angestrebt werden ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - einrichtungen - digitalen;1.0;1.0;(10.0, 0.1, 25, 6)
 den rahmen fur die cyberabwehr uberprufen ;1.0;1_cybersicherheit_zusammenarbeit_rahmen_internet;cybersicherheit - zusammenarbeit - rahmen - internet - cyberraum - sicherheit - konnen - unternehmen - einrichtungen - digitalen;1.0;1.0;(10.0, 0.1, 25, 6)
"
               der klimapakt wird auf den laufenden burgerdialogen und burgerversammlungen der kommission in der gesamten eu sowie auf der rolle der ausschusse fur den sozialen dialog aufbauen die kommission wird weiter daran arbeiten regionale und lokale gemeinschaften einschließlich energiegemeinschaften zur selbstbestimmung zu befahigen die stadtische dimension der kohasionspolitik wird gestarkt und die vorgeschlagene europaische stadtinitiative wird stadten dabei helfen die moglichkeiten zur entwicklung nachhaltiger stadtentwicklungsstrategien optimal auszuschopfen der euburgermeisterkonvent wird auch kunftig eine zentrale kraft sein die kommission wird mit ihm zusammenarbeiten um weiterhin stadten und regionen die ambitionierte klima und energiepolitische verpflichtungen eingehen wollen hilfestellung zu leisten er wird auch kunftig eine wichtige plattform fur den austausch bewahrter verfahren zur verwirklichung von lokalen veranderungen sein 
            ";0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - einschließlich - klimaneutralitat - folgende - rahmen - verwirklichung;1.0;1.0;(10.0, 0.1, 25, 6)
 der beirat hat folgende aufgaben a berucksichtigung der neusten wissenschaftlichen erkenntnisse aus den berichten des ipcc und der wissenschaftlichen klimadaten insbesondere der fur die union relevanten informationen b wissenschaftliche beratung und erstellung von berichten uber bestehende und vorgeschlagene maßnahmen klimaziele und indikative treibhausgasbudgets der union sowie deren vereinbarkeit mit den zielen dieser verordnung und den internationalen verpflichtungen der union gemaß dem ubereinkommen von paris c beitrag zum austausch unabhangiger wissenschaftlicher erkenntnisse in den bereichen modellierung uberwachung vielversprechende forschung und innovationen die zur verringerung der emissionen oder zur steigerung des abbaus von treibhausgasen beitragen d ermittlung von maßnahmen und moglichkeiten die erforderlich sind um die klimaziele der union zu verwirklichen e scharfung des bewusstseins fur den klimawandel und seine auswirkungen sowie forderung des dialogs und der zusammenarbeit zwischen wissenschaftlichen gremien innerhalb der union als erganzung der bestehenden tatigkeiten und anstrengungen;0.0;0_maßnahmen_gemaß_zeitraum_emissionen;maßnahmen - gemaß - zeitraum - emissionen - mitgliedstaat - einschließlich - klimaneutralitat - folgende - rahmen - verwirklichung;1.0;1.0;(10.0, 0.1, 25, 6)
