Document;Topic;Name;Top_n_words;Probability;Representative_document;model
 missionen fallen unter die saule globale herausforderungen und industrielle wettbewerbsfahigkeit europas doch konnen sie auch von maßnahmen die im rahmen anderer teile des programms durchgefuhrt werden sowie von im rahmen anderer programme der union durchgefuhrten erganzenden maßnahmen profitieren missionen lassen konkurrierende losungen zu was zu einem europaweiten mehrwert und europaweiter wirkung fuhrt;5.0;5_eur_cluster_programm_partnerschaften;eur - cluster - programm - partnerschaften - programms - konstanten - preisen - saule - rahmen - europaische;1.0;1.0;(5, 0.25, 30, 7)
 die auftragsvergabe kann auch in form einer vorkommerziellen auftragsvergabe oder durch die offentliche vergabe von auftragen fur innovative losungen durch die kommission oder die einschlagige fordereinrichtung in eigenem namen oder gemeinsam mit offentlichen auftraggebern der mitgliedstaaten und der assoziierten lander erfolgen in diesem fall gelten die vorschriften des artikels ;1.0;1_erlassen_torwachter_gemaß_beschluss;erlassen - torwachter - gemaß - beschluss - durchsetzung - durchfuhrungsrechtsakt - verfahren - innerhalb - artikeln - verpflichtungen;1.0;1.0;(5, 0.25, 30, 7)
 zusatzlich zu den in artikel  absatz  unterabsatz  der haushaltsordnung genannten ausnahmen konnen die in absatz  des vorliegenden artikels genannten zeitraume fur maßnahmen des erc fur missionen und fur den fall dass maßnahmen einer ethikbewertung oder sicherheitsprufung unterzogen werden verlangert werden;4.0;4_kosten_haushaltsordnung_unterstutzung_programms;kosten - haushaltsordnung - unterstutzung - programms - rahmen - programm - konnen - maßnahme - forderfahigen - ausgaben;1.0;1.0;(5, 0.25, 30, 7)
 zusatzlich zu den in artikel  absatz  der haushaltsordnung genannten ausnahmen wird nur die finanzielle leistungsfahigkeit des koordinators gepruft und auch nur dann wenn der bei der union fur die maßnahme beantragte forderbetrag   eur oder mehr betragt;4.0;4_kosten_haushaltsordnung_unterstutzung_programms;kosten - haushaltsordnung - unterstutzung - programms - rahmen - programm - konnen - maßnahme - forderfahigen - ausgaben;1.0;1.0;(5, 0.25, 30, 7)
 mit dieser verordnung werden das rahmenprogramm fur forschung und innovation horizont europa im folgenden programm fur die dauer des mfr  die regeln fur die beteiligung an den indirekten maßnahmen im zuge des programms und fur die verbreitung der ergebnisse aus diesem programm sowie der rahmen der union fur die forderung von fuitatigkeiten fur den gleichen zeitraum festgelegt mit dieser verordnung werden die ziele des programms die mittelausstattung fur den zeitraum  bis  sowie die formen der unionsmittel und die bestimmungen fur die bereitstellung dieser mittelfestgelegt;5.0;5_eur_cluster_programm_partnerschaften;eur - cluster - programm - partnerschaften - programms - konstanten - preisen - saule - rahmen - europaische;1.0;1.0;(5, 0.25, 30, 7)
 zusätzlich zu den in absatz  genannten hochrisikokisystemen gelten die in anhang iii genannten kisysteme ebenfalls als hochriskant;2.0;2_hochrisikokisystem_hochrisikokisystemen_behörden_hochrisikokisystems;hochrisikokisystem - hochrisikokisystemen - behörden - hochrisikokisystems - anbieter - anhang - zuständigen - anforderungen - hochrisikokisysteme - behörde;1.0;1.0;(5, 0.25, 30, 7)
 die in absatz  genannten maßnahmen müssen den personen denen die menschliche aufsicht übertragen wurde je nach den umständen folgendes ermöglichen a die fähigkeiten und grenzen des hochrisikokisystems vollständig zu verstehen und seinen betrieb ordnungsgemäß zu überwachen damit anzeichen von anomalien fehlfunktionen und unerwarteter leistung so bald wie möglich erkannt und behoben werden können b sich einer möglichen neigung zu einem automatischen oder übermäßigen vertrauen in das von einem hochrisikokisystem hervorgebrachte ergebnis automatisierungsbias bewusst zu bleiben insbesondere wenn hochrisikokisysteme informationen oder empfehlungen ausgeben auf deren grundlage natürliche personen entscheidungen treffen c die ergebnisse des hochrisikokisystems richtig zu interpretieren wobei insbesondere die merkmale des systems und die vorhandenen interpretationswerkzeuge und  methoden zu berücksichtigen sind d in einer bestimmten situation zu beschließen das hochrisikokisystem nicht zu verwenden oder das ergebnis des hochrisikokisystems anderweitig außer acht zu lassen außer kraft zu setzen oder rückgängig zu machen e in den betrieb des hochrisikokisystems einzugreifen oder den systembetrieb mit einer stopptaste oder einem ähnlichen verfahren zu unterbrechen;2.0;2_hochrisikokisystem_hochrisikokisystemen_behörden_hochrisikokisystems;hochrisikokisystem - hochrisikokisystemen - behörden - hochrisikokisystems - anbieter - anhang - zuständigen - anforderungen - hochrisikokisysteme - behörde;1.0;1.0;(5, 0.25, 30, 7)
 hat die marktüberwachungsbehörde eines mitgliedstaats hinreichende gründe zu der annahme dass ein kisystem ein risiko im sinne des absatzes  birgt prüft sie das betreffende kisystem im hinblick auf die erfüllung aller in dieser verordnung festgelegten anforderungen und pflichten bestehen risiken für den schutz von grundrechten unterrichtet die marktüberwachungsbehörde auch die in artikel  absatz  genannten einschlägigen nationalen behörden oder öffentlichen stellen die betreffenden akteure müssen im notwendigen umfang mit den marktüberwachungsbehörden und den in artikel  absatz  genannten anderen behörden oder öffentlichen stellen zusammenarbeiten stellt die marktüberwachungsbehörde im verlauf dieser prüfung fest dass das kisystem die in dieser verordnung festgelegten anforderungen und pflichten nicht erfüllt fordert sie den betreffenden akteur unverzüglich auf alle von ihr möglicherweise vorgegebenen korrekturmaßnahmen zu ergreifen die geeignet sind die konformität des kisystems wiederherzustellen das kisystem vom markt zu nehmen oder es innerhalb einer der art des risikos angemessenen frist zurückzurufen die marktüberwachungsbehörde unterrichtet die betreffende notifizierte stelle entsprechend artikel  der verordnung eu  gilt für die in unterabsatz  genannten maßnahmen;2.0;2_hochrisikokisystem_hochrisikokisystemen_behörden_hochrisikokisystems;hochrisikokisystem - hochrisikokisystemen - behörden - hochrisikokisystems - anbieter - anhang - zuständigen - anforderungen - hochrisikokisysteme - behörde;1.0;1.0;(5, 0.25, 30, 7)
 wenn dies aufgrund der vielzahl unionsweit gestellter antrage auf weiterverwendung nicht personenbezogener daten in bestimmten drittlandern gerechtfertigt ist kann die kommission durchfuhrungsrechtsakte erlassen in denen sie erklart dass die rechts aufsichts und durchsetzungsmechanismen eines drittlands a den schutz geistigen eigentums und von geschaftsgeheimnissen in einer weise gewahrleisten die im wesentlichen dem durch das unionsrecht gewahrleisteten schutz gleichwertig ist b wirksam angewendet und durchgesetzt werden und c wirksame gerichtliche rechtsbehelfe vorsehen diese durchfuhrungsrechtsakte werden gemaß dem in artikel  absatz  genannten prufverfahren erlassen;26.0;26_entscheidung_drittlands_urteil_recht;entscheidung - drittlands - urteil - recht - drittland - ersuchenden - unionsrecht - adressaten - gerichts - hinreichende;1.0;1.0;(10, 0.1, 10, 2)
 erfullt eine anerkannte datenaltruistische organisation eine oder mehrere der anforderungen dieses kapitels auch dann nicht nachdem sie von der fur die registrierung von datenaltruistischen organisationen zustandigen behorde gemaß absatz  davon unterrichtet wurde so a verliert sie ihr recht in ihrer schriftlichen und mundlichen kommunikation die bezeichnung in der union anerkannte datenaltruistische organisation zu fuhren b wird sie aus dem einschlagigen offentlichen nationalen register der anerkannten datenaltruistischen organisationen und dem offentlichen unionsregister der anerkannten datenaltruistischen organisationen gestrichen jede entscheidung gemaß unterabsatz  buchstabe a die das recht widerruft die bezeichnung in der union anerkannte datenaltruistische organisation zu fuhren wird durch die fur die registrierung von datenaltruistischen organisationen zustandige behorde offentlich zuganglich gemacht;7.0;7_datenaltruistischen_organisationen_anerkannten_registrierung;datenaltruistischen - organisationen - anerkannten - registrierung - datenaltruistische - organisation - einrichtung - anerkannte - behorde - verarbeitung;1.0;1.0;(10, 0.1, 10, 2)
 die kommission wird von einem ausschuss unterstutzt dieser ausschuss ist ein ausschuss im sinne der verordnung eu nr ;28.0;28_ausschuss_ausschusses_gruppe_sitzungen;ausschuss - ausschusses - gruppe - sitzungen - fragen - aufsichtsbehörden - geschäftsordnung - vorsitz - beratung - unterstützt;1.0;1.0;(10, 0.1, 10, 2)
 stellt die fur die registrierung von datenaltruistischen organisationen zustandige behorde fest dass eine anerkannte datenaltruistische organisation gegen eine oder mehrere anforderungen dieses kapitels verstoßt teilt sie dies der anerkannten datenaltruistischen organisation mit und gibt ihr gelegenheit innerhalb von  tagen nach erhalt der meldung dazu stellung zu nehmen;7.0;7_datenaltruistischen_organisationen_anerkannten_registrierung;datenaltruistischen - organisationen - anerkannten - registrierung - datenaltruistische - organisation - einrichtung - anerkannte - behorde - verarbeitung;1.0;1.0;(10, 0.1, 10, 2)
 dieses kapitel beruhrt nicht a das unionsrecht und das nationale recht oder volkerrechtliche ubereinkunfte denen die union oder die mitgliedstaaten beigetreten sind in bezug auf den schutz der in absatz  genannten datenkategorien und b das unionsrecht und das nationale recht uber den zugang zu dokumenten;24.0;24_rechtsvorschriften_berührt_de_stellen;rechtsvorschriften - berührt - de - stellen - unionsrecht - öffentliche - datenzugang - steuerverwaltung - zoll - erlangte;1.0;1.0;(10, 0.1, 10, 2)
 das in absatz  genannte regelwerk wird in enger zusammenarbeit mit datenaltruistischen organisationen und einschlagigen interessentragern erstellt;7.0;7_datenaltruistischen_organisationen_anerkannten_registrierung;datenaltruistischen - organisationen - anerkannten - registrierung - datenaltruistische - organisation - einrichtung - anerkannte - behorde - verarbeitung;1.0;1.0;(10, 0.1, 10, 2)
 die kriterien und die methode fur die gebuhrenberechnung werden von den mitgliedstaaten festgelegt und veroffentlicht die offentliche stelle veroffentlicht eine beschreibung der wichtigsten kostenarten und die regeln der kostenzuweisung;0.0;0_kosten_haushaltsordnung_unterstutzung_forderfahigen;kosten - haushaltsordnung - unterstutzung - forderfahigen - maßnahme - mischfinanzierung - rahmen - ausgaben - beitrag - programms;1.0;1.0;(10, 0.1, 10, 2)
 die kommission setzt einen europaischen dateninnovationsrat ein der die form einer expertengruppe hat und sich aus vertretern der fur datenvermittlungsdienste zustandige behorden und der fur die registrierung von datenaltruistischen organisationen zustandigen behorden aller mitgliedstaaten des europaischen datenschutzausschusses des europaischen datenschutzbeauftragten der enisa der kommission dem kmubeauftragten der eu oder einem vom netz der kmubeauftragten benannten vertreter und anderen vertretern von maßgeblichen stellen in bestimmten sektoren und von stellen mit spezifischen fachkenntnissen zusammensetzt bei der ernennung einzelner sachverstandiger strebt die kommission im hinblick auf die zusammensetzung der expertengruppe ein ausgewogenes geschlechterverhaltnis und geografische ausgewogenheit unter den mitgliedern der expertengruppe an;6.0;6_normen_europäische_entwicklung_beratung;normen - europäische - entwicklung - beratung - europaischer - datenschutzbeauftragte - gemeinsame - dateninnovationsrat - datennutzung - behorden;1.0;1.0;(10, 0.1, 10, 2)
 stellt die fur datenvermittlungsdienste zustandige behorde fest dass ein anbieter von datenvermittlungsdiensten gegen eine oder mehrere anforderungen dieses kapitels verstoßt teilt sie dies dem betreffenden anbieter von datenvermittlungsdiensten mit und gibt ihm gelegenheit innerhalb von  tagen nach erhalt der mitteilung dazu stellung zu nehmen;2.0;2_datenvermittlungsdiensten_datenvermittlungsdienste_anbieter_zustandigen;datenvermittlungsdiensten - datenvermittlungsdienste - anbieter - zustandigen - behorden - behorde - zustandige - erbringung - kunden - dienste;1.0;1.0;(10, 0.1, 10, 2)
 offentliche stellen bieten den weiterverwendern gegebenenfalls und im rahmen ihrer moglichkeiten beratung und unterstutzung indem sie den in absatz  des vorliegenden artikels genannten verpflichtungen nachkommen zur unterstutzung der offentlichen stellen und der weiterverwender kann die kommission durchfuhrungsrechtsakte mit mustervertragsklauseln fur die erfullung der in absatz  des vorliegenden artikels genannten verpflichtungen erlassen diese durchfuhrungsrechtsakte werden gemaß dem in artikel  absatz  genannten prufverfahren erlassen;4.0;4_erlassen_delegierte_rechtsakte_befugnis;erlassen - delegierte - rechtsakte - befugnis - verpflichtungen - durchfuhrungsrechtsakt - artikeln - gemaß - übertragen - einzelheiten;1.0;1.0;(10, 0.1, 10, 2)
 vereinbarungen oder andere praktiken die unter das in absatz  genannte verbot fallen und die in den absatzen  und  festgelegten bedingungen nicht erfullen die aber vor dem  juni  bereits bestanden haben werden zum ende des anwendbaren vertrags auf jeden fall aber zum  dezember  beendet;33.0;33_einseitig_partei_auferlegt_klausel;einseitig - partei - auferlegt - klausel - vertragsklausel - vertragspartei - missbräuchlich - haftung - vertrags - beschränkung;1.0;1.0;(10, 0.1, 10, 2)
artikel  bedingungen fur die erbringung von datenvermittlungsdiensten die erbringung von datenvermittlungsdiensten nach artikel  unterliegt folgenden bedingungen a der anbieter von datenvermittlungsdiensten verwendet die daten fur die er datenvermittlungsdienste erbringt fur keine anderen zwecke als sie den datennutzern zur verfugung zu stellen und stellt die datenvermittlungsdienste uber eine gesonderte juristische person bereit b die kommerziellen bedingungen einschließlich der preisgestaltung fur die erbringung von datenvermittlungsdiensten fur einen dateninhaber oder datennutzer sind nicht davon abhangig ob der dateninhaber oder datennutzer andere dienste desselben anbieters von datenvermittlungsdiensten oder eines verbundenen unternehmens nutzt und wenn dies der fall ist in welchem umfang der dateninhaber oder datennutzer diese anderen dienste nutzt c die daten die in bezug auf tatigkeiten einer naturlichen oder juristischen person zur erbringung des datenvermittlungsdienstes erhoben werden einschließlich datum uhrzeit und geolokalisierungsdaten dauer der tatigkeit sowie verbindungen zu anderen naturlichen oder juristischen personen die von der den datenvermittlungsdienst nutzenden person hergestellt werden werden nur fur die entwicklung dieses datenvermittlungsdienstes verwendet was die nutzung von daten fur die aufdeckung von betrug oder im interesse der cybersicherheit umfassen kann und sie sind den dateninhabern auf anfrage zur verfugung zu stellen d der anbieter von datenvermittlungsdiensten ermoglicht den austausch der daten in dem format in dem er diese von einer betroffenen person oder vom dateninhaber erhalt wandelt die daten nur in bestimmte formate um um die interoperabilitat innerhalb und zwischen sektoren zu verbessern oder wenn der datennutzer dies verlangt oder wenn das unionsrecht dies vorschreibt oder wenn dies der harmonisierung mit internationalen oder europaischen datennormen dient und bietet betroffenen personen oder dateninhabern die moglichkeit an auf diese umwandlungen zu verzichten opt out sofern sie nicht durch das unionsrecht vorgeschrieben sind e datenvermittlungsdienste konnen ein angebot zusatzlicher spezifischer werkzeuge und dienste fur dateninhaber oder betroffene personen umfassen insbesondere um den datenaustausch zu erleichtern z b vorubergehende speicherung pflege konvertierung anonymisierung und pseudonymisierung diese werkzeuge werden nur auf ausdrucklichen antrag oder mit zustimmung des dateninhabers oder der betroffenen person verwendet und die in diesem zusammenhang angebotenen werkzeugen dritter werden fur keine anderen zwecke verwendet f der anbieter von datenvermittlungsdiensten stellt sicher dass das verfahren fur den zugang zu seinem dienst sowohl fur betroffene personen als auch fur dateninhaber sowie fur datennutzer  auch in bezug auf die preise und die geschaftsbedingungen  fair transparent und nichtdiskriminierend ist g der anbieter von datenvermittlungsdiensten verfugt uber verfahren um betrugerische oder missbrauchliche praktiken in bezug auf parteien zu verhindern die uber seine datenvermittlungsdienste zugang zu erlangen suchen h der anbieter von datenvermittlungsdiensten gewahrleistet im falle seiner insolvenz eine angemessene weiterfuhrung der erbringung seiner datenvermittlungsdienste und richtet sofern dieser datenvermittlungsdienst die speicherung von daten sicherstellt mechanismen ein die es dateninhabern und datennutzern ermoglichen zugang zu ihren daten zu erhalten diese zu ubertragen oder abzurufen und im fall der erbringung von datenvermittlungsdiensten zwischen betroffenen personen und datennutzern ihre rechte auszuuben i der anbieter von datenvermittlungsdiensten trifft geeignete maßnahmen um unter anderem mithilfe von allgemein verwendeten offenen standards in dem sektor in dem der anbieter von datenvermittlungsdiensten tatig ist die interoperabilitat mit anderen datenvermittlungsdiensten zu gewahrleisten j der anbieter von datenvermittlungsdiensten ergreift angemessene technische rechtliche und organisatorische maßnahmen um die ubertragung nicht personenbezogener daten oder den zugang zu diesen daten zu verhindern die nach maßgabe des unionsrechts oder des nationalen rechts des jeweiligen mitgliedstaats rechtswidrig sind k die dateninhaber werden vom anbieter von datenvermittlungsdiensten im falle einer unbefugten ubertragung des unbefugten zugriffs oder der unbefugten nutzung der von ihm geteilten nicht personenbezogenen daten unverzuglich unterrichtet l der anbieter von datenvermittlungsdiensten trifft die notwendigen maßnahmen um ein angemessenes sicherheitsniveau bei der speicherung verarbeitung und ubermittlung nicht personenbezogener daten zu gewahrleisten und der anbieter von datenvermittlungsdiensten stellt ferner das hochste sicherheitsniveau bei der speicherung und ubermittlung sensibler wettbewerbsrelevanter informationen sicher m der anbieter von datenvermittlungsdiensten der dienste fur betroffene personen anbietet handelt bei der erleichterung der rechteausausubung durch die betroffenen personen im besten interesse der betroffenen personen insbesondere informiert und soweit erforderlich  berat er betroffene personen in pragnanter transparenter verstandlicher und leicht zuganglicher weise uber die beabsichtigte nutzung der daten durch datennutzer und die ublichen geschaftsbedingungen fur solche nutzungen bevor die betroffenen personen ihre einwilligung erteilen n stellt ein anbieter von datenvermittlungsdiensten werkzeuge zur einholung der einwilligung betroffener personen oder der erlaubnis zur verarbeitung der von dateninhabern zur verfugung gestellten daten bereit so gibt er gegebenenfalls das hoheitsgebiet des drittlandes an in dem die datennutzung stattfinden soll und stellt den betroffenen personen werkzeuge zur erteilung und zum widerruf der einwilligung sowie dateninhabern werkzeuge zur erteilung und zum widerruf der erlaubnis zur verarbeitung von daten zur verfugung o der anbieter von datenvermittlungsdiensten fuhrt ein protokoll uber die datenvermittlungstatigkeit;2.0;2_datenvermittlungsdiensten_datenvermittlungsdienste_anbieter_zustandigen;datenvermittlungsdiensten - datenvermittlungsdienste - anbieter - zustandigen - behorden - behorde - zustandige - erbringung - kunden - dienste;1.0;1.0;(10, 0.1, 10, 2)
 sofern im nationalen recht fur die weiterverwendung von daten gemaß artikel  absatz  keine besonderen schutzvorkehrungen bezuglich geltender geheimhaltungspflichten vorgesehen sind macht die offentliche stelle die nutzung der gemaß absatz  des vorliegenden artikels bereitgestellten daten davon abhangig ob der weiterverwender einer geheimhaltungspflicht nachkommt wonach ihm die offenlegung von informationen die er moglicherweise trotz der getroffenen schutzvorkehrungen erlangt hat untersagt ist wenn dadurch die rechte und interessen dritter verletzt wurden weiterverwendern ist es untersagt betroffene personen auf die sich die daten beziehen erneut zu identifizieren und sie ergreifen technische und operative maßnahmen um eine erneute identifizierung zu verhindern und der offentlichen stelle etwaige datenschutzverletzungen die zu einer erneuten identifizierung der betroffenen personen fuhren konnten mitzuteilen im falle der unbefugten weiterverwendung nicht personenbezogener daten unterrichtet der weiterverwender unverzuglich gegebenenfalls mit unterstutzung der offentlichen stelle die juristischen personen deren rechte und interessen beeintrachtigt werden konnten;19.0;19_daten_personenbezogener_weiterverwendung_geschäftsgeheimnisse;daten - personenbezogener - weiterverwendung - geschäftsgeheimnisse - vertraulichkeit - offentliche - offentlichen - stelle - besonderen - schutz;1.0;1.0;(10, 0.1, 10, 2)
 die weiterverwendung von daten ist nur unter wahrung der rechte des geistigen eigentums zulassig offentliche stellen nehmen das in artikel  absatz  der richtlinie eg vorgesehene recht der hersteller von datenbanken nicht in anspruch um dadurch die weiterverwendung von daten zu verhindern oder diese weiterverwendung uber die in dieser verordnung festgelegten beschrankungen hinaus einzuschranken;22.0;22_weiterverwendung_daten_rechte_datenkategorien;weiterverwendung - daten - rechte - datenkategorien - stellen - offentliche - weiterverwender - datenbanken - person - gewahren;1.0;1.0;(10, 0.1, 10, 2)
